DEPTH,DT_F17-04,DT_F15-A-01
2262.1001,102.3160095,58.13287735
2262.2001,101.9511261,58.23631287
2262.3001,102.1053162,58.24190903
2262.4001,102.2551727,58.21126175
2262.5001,101.9258194,58.21379852
2262.6001,101.4380112,58.17531204
2262.7001,101.5901337,58.06194305
2262.8001,102.2902603,57.99171448
2262.9001,102.37854,58.29080963
2263.0001,101.5960083,58.71485519
2263.1001,100.7467499,58.63498306
2263.2001,100.4284058,58.36509323
2263.3001,100.1843033,58.03820038
2263.4001,99.72673035,57.56752396
2263.5001,99.75930786,57.1317482
2263.6001,100.3603745,56.88134384
2263.7001,101.0218048,56.83721161
2263.8001,101.7208252,57.08932877
2263.9001,102.7165833,57.69438934
2264.0001,104.0262756,58.48072815
2264.1001,105.5568619,59.14971924
2264.2001,106.6292114,59.73448563
2264.3001,106.7700195,60.65931702
2264.4001,106.5418396,61.28508759
2264.5001,106.0085144,61.28756332
2264.6001,104.7473755,61.63953781
2264.7001,102.9604263,62.11661148
2264.8001,101.4920883,62.37236786
2264.9001,100.7380753,62.77368927
2265.0001,100.2616425,63.30343247
2265.1001,99.97328186,63.63611221
2265.2001,100.2665863,63.43414307
2265.3001,100.8498535,63.14362717
2265.4001,101.203804,63.27468491
2265.5001,101.3579559,63.62432098
2265.6001,101.468277,64.19100952
2265.7001,101.2929382,65.02484894
2265.8001,100.4825287,65.9016037
2265.9001,99.47897339,66.50243378
2266.0001,98.98096466,66.70975494
2266.1001,99.1829834,66.92388916
2266.2001,99.65872192,67.34215546
2266.3001,100.1126709,67.93997192
2266.4001,100.5977783,68.69167328
2266.5001,100.8234482,69.53220367
2266.6001,100.3180847,70.35040283
2266.7001,99.23467255,71.052948
2266.8001,98.61898804,71.68645477
2266.9001,99.18807221,72.46826935
2267.0001,100.1781006,73.74479675
2267.1001,100.6856995,75.99107361
2267.2001,100.677124,79.13642883
2267.3001,100.3657074,82.49732971
2267.4001,99.73536682,85.97380829
2267.5001,98.97753906,89.84175873
2267.6001,98.68708801,93.62471771
2267.7001,99.29270935,96.30712128
2267.8001,100.5060577,97.19342041
2267.9001,101.7561951,95.97850037
2268.0001,102.7482758,92.5322113
2268.1001,103.4787903,87.32395935
2268.2001,103.9620819,81.47933197
2268.3001,104.1538544,76.00681305
2268.4001,104.1768036,71.54437256
2268.5001,104.3522492,68.50242615
2268.6001,104.940918,67.0635376
2268.7001,105.9166184,67.14217377
2268.8001,107.0140533,68.24959564
2268.9001,107.8520203,69.73371887
2269.0001,108.0757141,70.96312714
2269.1001,107.5359802,71.50842285
2269.2001,106.4522705,71.41340637
2269.3001,105.2947846,71.00086212
2269.4001,104.4862518,70.37098694
2269.5001,104.2268524,69.46808624
2269.6001,104.5016632,68.3479538
2269.7001,105.2322235,67.25301361
2269.8001,106.2281494,66.37897492
2269.9001,107.1021576,65.76817322
2270.0001,107.4942017,65.41988373
2270.1001,107.3896637,65.29845429
2270.2001,106.9138794,65.3877945
2270.3001,106.1653061,65.70900726
2270.4001,105.3332062,66.25997162
2270.5001,104.7540741,66.96930695
2270.6001,104.5594177,67.71638489
2270.7001,104.5384827,68.39732361
2270.8001,104.4634323,68.9346695
2270.9001,104.3238373,69.30018616
2271.0001,104.1988983,69.58491516
2271.1001,104.1513977,69.91972351
2271.2001,104.2084656,70.24995422
2271.3001,104.3446045,70.35935211
2271.4001,104.5567551,70.16324616
2271.5001,104.9690018,69.77410126
2271.6001,105.6321106,69.38565826
2271.7001,106.1720657,69.14896393
2271.8001,106.1814728,69.09407806
2271.9001,105.8393555,69.13097382
2272.0001,105.5093842,69.18495941
2272.1001,105.3279495,69.20789337
2272.2001,105.3108063,69.18982697
2272.3001,105.2314453,69.21871185
2272.4001,104.8769074,69.52500153
2272.5001,104.4744721,70.33034515
2272.6001,104.5254364,71.65510559
2272.7001,105.2008972,73.10115814
2272.8001,106.2261581,74.34026337
2272.9001,107.3225861,75.0669632
2273.0001,108.5192566,75.07576752
2273.1001,109.8977814,74.58270264
2273.2001,111.142868,73.67385864
2273.3001,111.9158936,72.51322174
2273.4001,112.33078,71.21411896
2273.5001,112.6492767,69.99958038
2273.6001,112.9897156,69.45012665
2273.7001,113.3850555,69.44472504
2273.8001,113.7841797,69.86990356
2273.9001,114.1298218,70.57063294
2274.0001,114.4319305,71.34294128
2274.1001,114.6223908,71.99430847
2274.2001,114.5540772,72.58892822
2274.3001,114.2303772,73.14900208
2274.4001,113.4955139,73.58708191
2274.5001,112.1922607,73.8460083
2274.6001,110.5845642,73.79685974
2274.7001,109.0271149,73.25949097
2274.8001,107.6807709,72.30406189
2274.9001,106.2906494,71.16473389
2275.0001,104.9241333,70.1360321
2275.1001,103.9378815,69.2900238
2275.2001,103.3471375,68.7617569
2275.3001,102.9315643,68.67932129
2275.4001,102.5169525,68.9888916
2275.5001,102.0554428,69.6088562
2275.6001,101.6630859,70.35211182
2275.7001,101.4745483,70.96376038
2275.8001,101.4819794,71.52040863
2275.9001,101.5918732,72.21104431
2276.0001,101.7914581,72.82115173
2276.1001,102.1462784,73.28229523
2276.2001,102.5123901,73.68158722
2276.3001,102.550705,73.93197632
2276.4001,102.4588318,73.840271
2276.5001,102.6170349,73.26848602
2276.6001,102.7717743,72.34647369
2276.7001,102.8993988,71.43008423
2276.8001,103.1732636,70.81910706
2276.9001,103.2095642,70.38565064
2277.0001,102.6599426,70.18445587
2277.1001,101.7290802,70.4834137
2277.2001,100.7421646,71.26463318
2277.3001,99.79956818,72.21253204
2277.4001,98.98722076,73.01366425
2277.5001,98.65457916,73.54709625
2277.6001,98.77153015,73.73579407
2277.7001,98.85253906,73.465065
2277.8001,98.8553772,72.66711426
2277.9001,99.33300781,71.57929993
2278.0001,100.4235382,70.74806976
2278.1001,101.3650513,70.6072464
2278.2001,101.8251801,71.13213348
2278.3001,102.5433655,72.00292206
2278.4001,103.7013092,72.91244507
2278.5001,103.8238831,73.55438232
2278.6001,101.4573669,73.62928009
2278.7001,97.34729004,73.03182983
2278.8001,93.62281799,72.00660706
2278.9001,91.51786041,70.8900528
2279.0001,90.89613342,69.79637146
2279.1001,91.33596802,68.61814117
2279.2001,92.25189209,67.3621521
2279.3001,93.04267883,66.22174072
2279.4001,93.5204773,65.40602112
2279.5001,93.86006165,65.01879883
2279.6001,94.28681946,65.03811646
2279.7001,94.83197022,65.47606659
2279.8001,95.35301209,66.35482788
2279.9001,95.73594666,67.53338623
2280.0001,95.96739197,68.74703217
2280.1001,96.04582214,69.80653381
2280.2001,96.03551483,70.50358582
2280.3001,96.21617889,70.75308228
2280.4001,96.77618408,70.68869019
2280.5001,97.39160156,70.4061203
2280.6001,97.54697418,69.91986847
2280.7001,97.23207855,69.30589294
2280.8001,96.7937088,68.6799469
2280.9001,96.36436462,68.09189606
2281.0001,96.22801209,67.58429718
2281.1001,96.83633423,67.1819458
2281.2001,98.05597687,66.86949921
2281.3001,99.21089172,66.64576721
2281.4001,99.6459198,66.52526093
2281.5001,99.14162445,66.51296234
2281.6001,98.35025024,66.63529968
2281.7001,98.21568298,66.9068985
2281.8001,98.74581909,67.53850555
2281.9001,99.35324097,69.11326599
2282.0001,99.62852478,71.61827087
2282.1001,99.28826141,74.05889893
2282.2001,98.39454651,75.6076355
2282.3001,97.62982178,76.30506134
2282.4001,97.56861877,76.41149902
2282.5001,97.82157135,75.49720001
2282.6001,97.67961121,73.22717285
2282.7001,97.36537933,70.79347992
2282.8001,97.41433716,69.20428467
2282.9001,97.55575562,68.54734039
2283.0001,97.06794739,68.47531128
2283.1001,95.78169251,68.59552765
2283.2001,94.21975708,68.5870285
2283.3001,92.8054657,68.51133728
2283.4001,91.40583038,68.44235992
2283.5001,89.93469238,68.36656189
2283.6001,88.98738098,68.585495
2283.7001,89.23869324,69.37094116
2283.8001,90.46064758,70.30177307
2283.9001,92.06114197,71.00350952
2284.0001,94.10865784,71.25982666
2284.1001,96.97970581,71.33174133
2284.2001,99.86082459,71.20738983
2284.3001,102.2299347,70.72863007
2284.4001,104.6607666,70.1626358
2284.5001,106.9552994,70.12573242
2284.6001,108.3205719,71.40697479
2284.7001,108.5874176,72.93815613
2284.8001,108.1762238,74.25689697
2284.9001,107.5407715,75.10852051
2285.0001,106.7815552,75.78048706
2285.1001,105.2924957,76.05457306
2285.2001,102.8805695,75.26200104
2285.3001,100.3572388,73.69842529
2285.4001,98.36239624,71.83149719
2285.5001,96.9750824,70.31803131
2285.6001,96.21333313,69.07987213
2285.7001,96.28172302,68.27123261
2285.8001,97.19558716,68.16636658
2285.9001,98.40341187,68.79421997
2286.0001,99.52330017,70.10282135
2286.1001,100.4476013,71.66518402
2286.2001,101.1256714,73.05384827
2286.3001,101.550827,73.87810516
2286.4001,101.6336517,74.0975647
2286.5001,101.1782913,73.71460724
2286.6001,100.4984207,72.81247711
2286.7001,100.2873993,71.74169159
2286.8001,100.8236542,70.94101715
2286.9001,101.7860565,70.60353088
2287.0001,102.613678,70.60987091
2287.1001,103.0384369,70.97728729
2287.2001,103.1477051,71.48120117
2287.3001,103.0950928,71.62323761
2287.4001,102.5748596,71.22937012
2287.5001,101.4678268,70.45233154
2287.6001,100.0776978,69.56000519
2287.7001,98.41610718,68.77133179
2287.8001,96.5804596,68.44322205
2287.9001,95.16685486,68.93096161
2288.0001,94.58256531,70.08328247
2288.1001,94.59918213,71.36068726
2288.2001,94.93707275,72.32798767
2288.3001,95.74569702,72.85584259
2288.4001,97.1951294,72.80229187
2288.5001,98.8382721,71.98452759
2288.6001,99.77638245,70.50986481
2288.7001,99.52613831,68.91017914
2288.8001,98.39517975,67.6434021
2288.9001,97.04464722,66.74382782
2289.0001,95.87284851,66.13549042
2289.1001,95.12924194,65.91601563
2289.2001,95.03074646,66.24317169
2289.3001,95.46174622,67.06031799
2289.4001,95.97709656,68.387146
2289.5001,96.29092407,70.47012329
2289.6001,96.42958069,73.16085053
2289.7001,96.20050049,75.65370178
2289.8001,95.36260986,77.40813446
2289.9001,94.22328949,78.47476959
2290.0001,93.4719696,78.82616425
2290.1001,93.55715942,78.12831116
2290.2001,94.58383179,76.28923798
2290.3001,96.32507324,73.89730072
2290.4001,98.36549377,71.60511017
2290.5001,100.2739105,69.78591156
2290.6001,101.878006,68.55836487
2290.7001,102.9993362,67.89456177
2290.8001,103.3931732,67.59358215
2290.9001,103.0758896,67.35025024
2291.0001,102.2646637,66.93254089
2291.1001,101.0847015,66.33815002
2291.2001,99.78866577,65.75923157
2291.3001,98.8924408,65.39689636
2291.4001,98.62986755,65.34185028
2291.5001,98.79286194,65.59346771
2291.6001,99.01390076,66.11920929
2291.7001,99.09599304,66.78108215
2291.8001,99.17368317,67.2562027
2291.9001,99.3840332,67.3013382
2292.0001,99.51493835,67.00204468
2292.1001,99.5451355,66.5178299
2292.2001,99.82832336,65.94029999
2292.3001,100.2307282,65.28509522
2292.4001,100.2804413,64.62569428
2292.5001,99.97953796,64.17894745
2292.6001,99.58711243,64.14478302
2292.7001,99.20306397,64.51602173
2292.8001,98.87870789,65.05777741
2292.9001,98.77018738,65.64994049
2293.0001,98.87013245,66.15750885
2293.1001,98.78858948,66.46322632
2293.2001,98.17874146,66.5799408
2293.3001,97.4834137,66.52086639
2293.4001,97.64016724,66.28081513
2293.5001,98.74031067,65.94698334
2293.6001,100.0793762,65.64686585
2293.7001,101.029541,65.47718048
2293.8001,101.2907867,65.50202942
2293.9001,100.9758911,65.7545929
2294.0001,100.5491028,66.15891266
2294.1001,100.1526337,66.54646301
2294.2001,99.64172363,66.74012756
2294.3001,99.04637146,66.84020233
2294.4001,98.46802521,66.94151306
2294.5001,98.03034973,67.14865112
2294.6001,97.86636353,67.43071747
2294.7001,98.09578705,67.6842804
2294.8001,98.82255554,67.81140137
2294.9001,100.0116043,68.01200104
2295.0001,100.8525848,68.33396149
2295.1001,100.6938477,68.63549042
2295.2001,99.97159576,68.75424194
2295.3001,99.41675568,68.64945221
2295.4001,99.03383637,68.51856232
2295.5001,98.17167664,68.64340973
2295.6001,97.21390533,69.00312805
2295.7001,96.74020386,69.05345917
2295.8001,96.19243622,68.9187088
2295.9001,95.41838074,68.84329224
2296.0001,94.65904999,69.03888702
2296.1001,93.39691925,69.54277802
2296.2001,92.67946625,70.49858093
2296.3001,93.52121735,71.86391449
2296.4001,93.9572525,73.18926239
2296.5001,92.96266937,73.97092438
2296.6001,92.11997223,74.4512558
2296.7001,92.98001862,74.55683136
2296.8001,95.12446594,74.01902771
2296.9001,96.91581726,72.97817993
2297.0001,97.16351318,71.76145172
2297.1001,96.29090881,70.64487457
2297.2001,95.49737549,69.52029419
2297.3001,95.0263443,68.34637451
2297.4001,94.4046402,67.20622253
2297.5001,93.62650299,66.32496643
2297.6001,93.2983017,65.85797882
2297.7001,93.69872284,65.70145416
2297.8001,94.30290985,65.61196137
2297.9001,95.08379364,65.6166687
2298.0001,96.35955811,65.86430359
2298.1001,97.93425751,66.36872101
2298.2001,99.42346191,67.00229645
2298.3001,100.5722427,67.61412811
2298.4001,101.2771301,68.11437225
2298.5001,101.4507904,68.46107483
2298.6001,101.0229263,68.64333344
2298.7001,99.98119354,68.67229462
2298.8001,98.51805115,68.64894867
2298.9001,96.97808838,68.73466492
2299.0001,95.57363892,69.02219391
2299.1001,94.54570007,69.43560028
2299.2001,94.03588867,69.81912994
2299.3001,93.68800354,70.10756683
2299.4001,93.32922363,70.30767059
2299.5001,93.35572052,70.36673737
2299.6001,93.99320221,70.16562653
2299.7001,94.92184448,69.6550827
2299.8001,95.8751297,68.93613434
2299.9001,96.98990631,68.18715668
2300.0001,98.41507721,67.55818939
2300.1001,99.77816773,67.06568146
2300.2001,100.1900253,66.69641876
2300.3001,99.30747223,66.51976776
2300.4001,97.90039063,66.6003418
2300.5001,96.88102722,66.85424805
2300.6001,96.46538544,67.05580902
2300.7001,96.74091339,67.10997772
2300.8001,97.7208252,67.20888519
2300.9001,99.02275085,67.55397034
2301.0001,100.1924667,68.22846985
2301.1001,101.1809616,69.22880554
2301.2001,101.9801025,70.33090973
2301.3001,102.2374191,71.17588806
2301.4001,102.0778961,71.60579681
2301.5001,102.1607361,71.63538361
2301.6001,102.3520279,71.20362854
2301.7001,102.1067352,70.25743866
2301.8001,101.7295837,69.0428772
2301.9001,101.5591507,68.04283905
2302.0001,101.3124313,67.47031403
2302.1001,100.9430771,67.11525726
2302.2001,100.9127502,66.72250366
2302.3001,101.4078293,66.35280609
2302.4001,101.9849548,66.22212982
2302.5001,102.252388,66.33758545
2302.6001,102.276741,66.4805603
2302.7001,102.2112274,66.52451325
2302.8001,102.1075592,66.68084717
2302.9001,102.0647125,67.18441773
2303.0001,102.1393662,67.94814301
2303.1001,102.0579529,68.73754883
2303.2001,101.7099686,69.42092133
2303.3001,101.5457459,69.98014832
2303.4001,101.7432556,70.30058289
2303.5001,101.891861,70.27204895
2303.6001,101.751564,69.99798584
2303.7001,101.5570602,69.40965271
2303.8001,101.4745178,68.53085327
2303.9001,101.2901459,67.72870636
2304.0001,100.8853073,67.28157806
2304.1001,100.4883575,67.29129028
2304.2001,100.3390045,67.48335266
2304.3001,100.2676697,67.73461151
2304.4001,99.88379669,68.0202179
2304.5001,99.04184723,68.30702972
2304.6001,97.7281723,68.45558167
2304.7001,96.09591675,68.28142548
2304.8001,94.68777466,67.94107056
2304.9001,93.71029663,67.65882111
2305.0001,93.11750794,67.6366272
2305.1001,93.06287384,67.72968292
2305.2001,94.06524658,67.84716797
2305.3001,96.02921295,68.03862763
2305.4001,97.65471649,68.30735779
2305.5001,99.10028076,68.6090622
2305.6001,101.2092896,68.82182312
2305.7001,103.1350632,68.86260986
2305.8001,104.0882568,68.7795639
2305.9001,104.5992355,68.85784149
2306.0001,105.2373276,69.03581238
2306.1001,105.0801315,69.14782715
2306.2001,103.2021637,69.14761353
2306.3001,100.7044373,69.22845459
2306.4001,98.98091888,69.5200119
2306.5001,98.26786041,69.54074097
2306.6001,98.59177399,69.21572876
2306.7001,99.53720093,68.80815125
2306.8001,100.3011475,68.94876099
2306.9001,101.0291214,69.63605499
2307.0001,102.1750488,70.60639954
2307.1001,103.6286011,71.6275177
2307.2001,105.2224731,72.43144226
2307.3001,106.6901169,72.64245606
2307.4001,107.6241379,72.43193817
2307.5001,107.6833801,71.82247925
2307.6001,107.1468124,70.72174835
2307.7001,106.6113205,69.22415924
2307.8001,105.6550369,67.93275452
2307.9001,104.0414581,67.45456696
2308.0001,103.0242081,67.27052307
2308.1001,102.5743408,67.10857391
2308.2001,101.6063538,67.05941773
2308.3001,100.3481903,67.15692902
2308.4001,99.8899765,67.39569092
2308.5001,100.9247131,67.6835556
2308.6001,102.9928284,67.85553742
2308.7001,104.3086243,67.84714508
2308.8001,103.4530106,67.72904205
2308.9001,101.3620529,67.58353424
2309.0001,99.67441559,67.58026123
2309.1001,98.88327789,67.83833313
2309.2001,98.66077423,68.22613525
2309.3001,98.64588928,68.53465271
2309.4001,98.70202637,68.69254303
2309.5001,98.86364746,68.74568939
2309.6001,99.02863312,68.77685547
2309.7001,98.87084198,68.84080505
2309.8001,98.30213928,68.97644806
2309.9001,97.54464722,69.21822357
2310.0001,96.88531494,69.60057831
2310.1001,96.58613586,70.14540863
2310.2001,96.75737763,70.76190949
2310.3001,97.11811829,71.18656158
2310.4001,97.34568787,71.1621933
2310.5001,97.4683075,70.69083405
2310.6001,97.70581055,69.98168182
2310.7001,98.06620789,69.24541473
2310.8001,98.39794922,68.61745453
2310.9001,98.71392822,68.18837738
2311.0001,99.07980347,68.04494476
2311.1001,99.39710236,68.17581177
2311.2001,99.45753479,68.43073273
2311.3001,99.01755524,68.62334442
2311.4001,98.11496735,68.67116547
2311.5001,97.49287415,68.62247467
2311.6001,97.93826294,68.57426453
2311.7001,99.10991669,68.59963989
2311.8001,99.82435608,68.72608948
2311.9001,99.43783569,68.92305756
2312.0001,98.47288513,69.10747528
2312.1001,97.73690796,69.2250061
2312.2001,97.59931183,69.33049774
2312.3001,98.00597382,69.47949982
2312.4001,98.59527588,69.6244812
2312.5001,98.79421997,69.73857117
2312.6001,98.21871948,69.82161713
2312.7001,97.08469391,69.80665588
2312.8001,96.17977905,69.70767212
2312.9001,96.06360626,69.6150589
2313.0001,96.25814056,69.55541229
2313.1001,96.12128449,69.61778259
2313.2001,96.11263275,69.95687866
2313.3001,96.64868927,70.53572083
2313.4001,97.25466919,71.17080689
2313.5001,97.70204163,71.70562744
2313.6001,98.17697907,72.127388
2313.7001,98.61118317,72.35105133
2313.8001,98.90671539,72.13752747
2313.9001,99.16815186,71.46248627
2314.0001,99.57008362,70.57024384
2314.1001,100.2965851,69.73493195
2314.2001,101.3852768,68.95035553
2314.3001,102.4569473,68.11953735
2314.4001,102.8115158,67.46188355
2314.5001,102.1353989,67.1969223
2314.6001,101.1341095,67.31537628
2314.7001,100.9638672,67.53520966
2314.8001,101.6119003,67.7201004
2314.9001,102.0260391,67.92945099
2315.0001,101.8096314,68.14355469
2315.1001,101.8875275,68.28980255
2315.2001,103.0104599,68.28004456
2315.3001,104.2603607,68.057724
2315.4001,104.7207489,67.68071747
2315.5001,104.6878052,67.45224762
2315.6001,104.6041794,67.35025024
2315.7001,104.6438446,67.29411316
2315.8001,104.8318329,67.29467011
2315.9001,104.8190079,67.35731506
2316.0001,104.4485321,67.51933289
2316.1001,103.9723282,67.85197449
2316.2001,103.4802704,68.09892273
2316.3001,102.809967,67.94644165
2316.4001,102.0025635,67.84003449
2316.5001,101.5577087,67.87532044
2316.6001,101.7304306,67.90847778
2316.7001,102.0662689,67.90952301
2316.8001,102.1399994,67.91456604
2316.9001,102.0939179,67.99324036
2317.0001,102.3792267,68.14489746
2317.1001,102.9829254,68.3707428
2317.2001,103.5620728,68.67240906
2317.3001,103.97052,68.97814941
2317.4001,104.6853714,69.26040649
2317.5001,105.8958664,69.5029068
2317.6001,107.0650635,69.60604858
2317.7001,107.2966156,69.5488739
2317.8001,106.3895111,69.44796753
2317.9001,105.0013275,69.35578919
2318.0001,103.572464,69.23253632
2318.1001,102.2079392,69.07206726
2318.2001,101.1204376,69.072258
2318.3001,100.3570709,69.25284576
2318.4001,99.81741333,69.38844299
2318.5001,99.93225861,69.45256043
2318.6001,100.7692566,69.50653076
2318.7001,101.7580719,69.56968689
2318.8001,102.3645172,69.61988068
2318.9001,102.7333298,69.60597992
2319.0001,103.1672592,69.52635956
2319.1001,103.3792725,69.49607849
2319.2001,103.2032929,69.61869049
2319.3001,103.07827,69.834198
2319.4001,103.2735367,69.9726944
2319.5001,103.5605927,69.9506073
2319.6001,103.6055145,69.84300995
2319.7001,103.2367325,69.70417023
2319.8001,102.3433151,69.54101563
2319.9001,100.8243866,69.36091614
2320.0001,98.84560394,69.20825195
2320.1001,96.89855957,69.14927673
2320.2001,95.71327972,69.20960999
2320.3001,95.80436707,69.31678009
2320.4001,97.1370697,69.38440704
2320.5001,98.98796082,69.38458252
2320.6001,100.6512451,69.31780243
2320.7001,102.0391312,69.20857239
2320.8001,103.5672302,69.09458923
2320.9001,105.2912903,69.00250244
2321.0001,106.7379837,69.00489807
2321.1001,107.8348007,69.14115906
2321.2001,108.9237289,69.2858429
2321.3001,109.9384766,69.31365204
2321.4001,110.4395981,69.25846863
2321.5001,110.2904968,69.19625092
2321.6001,109.7918701,69.13651276
2321.7001,108.9191513,69.09320068
2321.8001,107.2548981,69.14111328
2321.9001,104.8282242,69.25473023
2322.0001,102.264801,69.25859833
2322.1001,100.157486,69.05489349
2322.2001,98.78884888,68.73578644
2322.3001,98.30700684,68.41766357
2322.4001,98.86141968,68.1057663
2322.5001,100.3032379,67.83419037
2322.6001,102.1956253,67.76475525
2322.7001,104.0319824,67.97921753
2322.8001,105.496933,68.34598541
2322.9001,106.480629,68.68218994
2323.0001,106.9942398,68.89370728
2323.1001,107.0813522,69.0113678
2323.2001,106.7851486,69.10298157
2323.3001,106.2673187,69.20744324
2323.4001,105.7838287,69.30128479
2323.5001,105.5177612,69.30403137
2323.6001,105.5391846,69.18045044
2323.7001,105.9487381,68.98374176
2323.8001,106.6494293,68.81808472
2323.9001,107.1499558,68.79975891
2324.0001,107.0428696,69.00721741
2324.1001,106.5701294,69.35221863
2324.2001,106.2985382,69.68606567
2324.3001,106.3586655,69.97182465
2324.4001,106.5205689,70.1065445
2324.5001,106.7557449,69.97515106
2324.6001,107.1472473,69.71174622
2324.7001,107.3937149,69.52020264
2324.8001,107.0984345,69.49415588
2324.9001,106.5678787,69.61136627
2325.0001,106.3301621,69.8400116
2325.1001,106.4893875,70.13593292
2325.2001,107.2967835,70.33821869
2325.3001,108.7014847,70.35403442
2325.4001,109.9419632,70.3462677
2325.5001,110.610405,70.32958221
2325.6001,111.0290985,70.21612549
2325.7001,111.5786133,70.00714874
2325.8001,112.1456528,69.85056305
2325.9001,112.2132797,69.89589691
2326.0001,111.4274292,69.90050507
2326.1001,110.149147,69.84725952
2326.2001,108.8297043,69.86250305
2326.3001,107.4603043,69.90190888
2326.4001,106.5618134,69.94248962
2326.5001,106.5015869,69.97714996
2326.6001,106.8165512,69.99458313
2326.7001,106.9927673,69.98910523
2326.8001,106.9300156,69.97554779
2326.9001,106.6877441,70.01065064
2327.0001,106.3962326,70.16304016
2327.1001,106.0886459,70.44711304
2327.2001,105.6524506,70.68483734
2327.3001,105.3342514,70.73184204
2327.4001,105.4004211,70.6408844
2327.5001,105.6682282,70.57713318
2327.6001,105.8976135,70.56334686
2327.7001,106.0155182,70.44924927
2327.8001,106.0156555,70.47524262
2327.9001,105.8713913,70.74079895
2328.0001,105.5403442,70.848526
2328.1001,104.9861908,70.84824371
2328.2001,104.2696381,70.9201889
2328.3001,103.758812,71.06492615
2328.4001,104.1079559,71.13991547
2328.5001,105.2486725,71.07020569
2328.6001,106.3648758,71.00440979
2328.7001,107.3657761,70.94771576
2328.8001,108.274025,70.87158203
2328.9001,108.6519241,70.81977081
2329.0001,108.1061325,70.7678299
2329.1001,106.7133026,70.63569641
2329.2001,104.9514694,70.38072968
2329.3001,103.5255127,70.03191376
2329.4001,102.6907883,69.7039032
2329.5001,102.1298828,69.50975037
2329.6001,101.6858597,69.35758209
2329.7001,101.6051254,69.13578033
2329.8001,102.0980377,68.90388489
2329.9001,103.0015564,68.72133637
2330.0001,103.9826202,68.57925415
2330.1001,104.973671,68.46370697
2330.2001,105.7894669,68.46043396
2330.3001,106.1844864,68.6137619
2330.4001,106.2113495,68.84586334
2330.5001,106.1718063,69.10314941
2330.6001,106.2256241,69.37448883
2330.7001,106.2657776,69.61229706
2330.8001,106.069191,69.75004578
2330.9001,105.486908,69.80084229
2331.0001,104.5366516,69.82744598
2331.1001,103.4227219,69.82530212
2331.2001,102.4574966,69.75938416
2331.3001,101.8090286,69.65725708
2331.4001,101.4108582,69.57967377
2331.5001,101.2146683,69.54721832
2331.6001,101.2471008,69.54347992
2331.7001,101.4011307,69.57265472
2331.8001,101.4541092,69.6051178
2331.9001,101.4541626,69.55805206
2332.0001,101.6735153,69.42554474
2332.1001,102.1170731,69.27349854
2332.2001,102.5276871,69.12124634
2332.3001,102.7106476,68.93004608
2332.4001,102.585556,68.73018646
2332.5001,102.1984787,68.64925385
2332.6001,101.8385773,68.76439667
2332.7001,101.9749451,68.99829865
2332.8001,102.7751083,69.2096405
2332.9001,103.9440231,69.33436585
2333.0001,105.0787048,69.42301941
2333.1001,105.9661789,69.54693604
2333.2001,106.4371948,69.6411438
2333.3001,106.400734,69.57723236
2333.4001,106.0197601,69.37624359
2333.5001,105.701683,69.16376495
2333.6001,105.6042023,68.99111939
2333.7001,105.3501282,68.86582947
2333.8001,104.45401,68.79985046
2333.9001,102.9715347,68.77243805
2334.0001,101.3667603,68.72375488
2334.1001,99.89096069,68.63955689
2334.2001,98.68091583,68.60292816
2334.3001,97.7430954,68.68802643
2334.4001,96.91960907,68.91897583
2334.5001,96.38359833,69.34386444
2334.6001,96.41311646,69.95115662
2334.7001,96.92086792,70.60363007
2334.8001,97.78160095,71.09805298
2334.9001,98.92432404,71.30472565
2335.0001,99.98210144,71.30660248
2335.1001,100.677681,71.18964386
2335.2001,101.0295181,70.91736603
2335.3001,101.1231918,70.41268921
2335.4001,101.2642975,69.91344452
2335.5001,101.844696,69.66546631
2335.6001,102.8550263,69.50063324
2335.7001,104.0450211,69.31809998
2335.8001,105.1980057,69.14775085
2335.9001,106.2000046,69.06878662
2336.0001,107.0542221,69.00873566
2336.1001,107.8784485,68.84191895
2336.2001,108.807663,68.82824707
2336.3001,109.6636505,69.0632019
2336.4001,110.1193161,69.39810181
2336.5001,110.2334747,69.65229797
2336.6001,110.1007614,69.8370285
2336.7001,109.6336136,70.12402344
2336.8001,108.802681,70.39898682
2336.9001,107.6244507,70.46893311
2337.0001,106.2858124,70.174263
2337.1001,105.1100617,69.70061493
2337.2001,104.0867462,69.11798859
2337.3001,103.0784531,68.4526825
2337.4001,102.3860321,68.06099701
2337.5001,102.3184738,68.17076874
2337.6001,102.7152481,68.35257721
2337.7001,103.312027,68.59420776
2337.8001,103.7459335,69.04568481
2337.9001,103.8604965,69.57581329
2338.0001,104.0228195,69.89979553
2338.1001,104.3818665,69.70506287
2338.2001,104.6678696,69.31884003
2338.3001,104.8075714,68.85250092
2338.4001,104.9548264,68.31622315
2338.5001,105.1452408,67.71457672
2338.6001,105.1665878,67.24345398
2338.7001,104.8282623,67.27696991
2338.8001,104.1255493,67.7355423
2338.9001,102.997345,68.61070252
2339.0001,101.709343,69.69749451
2339.1001,100.9414749,70.53334045
2339.2001,100.8773956,70.89457703
2339.3001,101.0805054,70.97077179
2339.4001,101.0139389,71.06684876
2339.5001,101.313942,70.96738434
2339.6001,102.6078262,70.35751343
2339.7001,104.0878296,69.5641098
2339.8001,104.9888763,69.03694916
2339.9001,105.4765167,68.84655762
