GR_F17-04,GR_F15-A-01
39.78495407,43.51068497
41.19382095,43.75109863
42.31674194,44.19844055
42.87942505,45.36878967
42.95486069,45.91690826
43.00331497,45.8520546
43.71847153,45.32341766
45.38555527,44.11050797
47.00469589,42.72204208
47.57382202,42.64826202
47.3828125,41.55289841
46.21395493,39.1590271
44.46498108,36.51605225
43.82608414,34.3080864
44.52463532,33.30015564
45.54145432,34.4502449
46.92676163,36.39726639
47.936409,38.24575043
47.61658859,38.71024704
46.65283966,38.33953857
46.17896652,37.57346726
46.29657364,37.22579575
46.70492554,37.60109329
47.46861649,38.30515289
48.63773346,38.14204788
49.62219238,38.37693787
49.7507019,39.50263977
49.03251648,40.04644775
47.8740654,40.73723984
46.66524124,41.5723114
45.73095322,41.06560898
45.38518524,40.51425171
45.40025711,41.25925064
45.1071167,42.58588409
44.32001877,43.49102402
43.40019608,43.43153381
42.82368088,42.92128372
43.38572311,41.81743622
45.83835983,40.42635346
49.60224533,39.83115768
52.96198654,39.7599411
54.33077622,39.63658142
53.43381882,39.79510117
51.34117127,39.77867889
49.44290924,39.26203919
48.52122879,39.02724838
48.52580261,39.42273331
48.74755478,40.0585556
48.37634659,40.44649506
47.34317398,40.64847946
46.27887726,40.78627014
45.41001511,40.29103088
44.51384354,39.86297989
43.77909088,40.42453384
43.67375946,41.0922966
44.22422028,41.74203873
45.02402115,42.89927673
45.76617432,43.31280518
46.15317917,42.52936935
45.7512207,41.49298096
44.73814774,39.70216751
43.9793663,37.92159271
43.94721603,38.02114868
44.56020737,38.12391663
45.60762787,37.2007103
46.81216431,37.30369949
47.90906143,37.34147644
48.71332169,36.30627441
48.95940018,36.12377548
48.55738831,36.68236542
47.58060074,37.15838242
45.98154068,37.98188019
44,39.53028488
42.09303665,41.49071503
40.28066635,42.60489273
38.67405701,42.94197846
37.88162994,43.36539459
37.80502319,43.32061005
37.94165802,42.54540634
38.1634903,41.39651871
38.22418594,40.13216782
38.18431473,39.28376007
38.79010773,39.71915436
40.50810623,41.04384232
42.96665955,43.10693359
45.37812805,45.29279327
46.96426392,46.32738876
47.32228088,45.2672348
46.67246628,44.32553864
45.37017059,42.98714447
43.62443161,40.78493881
41.48411942,39.59093094
38.96291733,38.97407913
36.4044075,38.39578629
34.26558685,37.43796158
32.42539978,36.6374054
30.60920715,37.09573364
28.83936501,36.84986877
27.18296623,36.80062866
25.87347794,39.20578003
25.36260605,39.45119476
25.57376289,38.25893784
26.42334938,38.65229034
28.17738152,37.80419159
30.62150574,35.99666977
33.70154953,35.95320511
37.65816498,36.53378677
41.14222336,37.56522751
43.09782791,38.24849701
44.20708084,38.07470703
44.83555985,36.74760056
44.70047379,35.20238495
44.23182297,33.79201126
43.65585327,33.27609253
42.98628235,34.85705185
42.62230682,36.45146942
43.22558594,37.16032028
45.10157394,38.35958481
48.02097702,39.72473908
50.90174484,41.01499939
52.68294144,42.12743759
53.45748138,42.85195541
53.24464417,42.85632324
52.18544769,42.27081299
51.67356491,41.4848938
52.28648377,40.79344177
52.92090988,39.96136475
53.34455109,38.73598862
53.36775208,37.01000595
52.36751938,35.50522995
51.2144928,34.52895737
51.18431473,34.2923317
51.90407562,34.56903839
52.5960846,35.43078613
52.68634796,36.58830643
51.63837814,37.2713089
49.53686905,38.22776032
47.36052704,39.66577911
46.17876053,39.33436585
46.2677002,37.42821121
47.09772492,35.45931244
48.09835053,33.18494797
48.95347214,31.3393631
49.55865479,30.9916172
49.8651886,32.1469307
49.91135407,33.81891251
49.62890625,35.00394058
48.75997543,36.13155747
47.32811356,37.22595978
45.85071564,37.98380661
44.71617127,38.89550018
43.94671631,39.95490265
43.5880661,40.61158752
43.60358429,40.42728424
43.65546417,39.63998032
43.33470154,38.82305145
42.50207138,38.06238174
41.49176788,37.40741348
40.98852921,37.01726532
41.53578568,36.6642952
43.09499741,36.58290863
44.90668488,37.41104507
45.96680832,38.30328369
45.72602081,38.61564255
44.43524551,38.92940903
42.8296814,39.83148193
41.53211212,41.17069626
40.77770615,42.22994614
40.68162537,41.9887085
41.17667007,40.21814728
41.73674011,37.84503555
41.84402847,36.27642059
41.44274139,36.30821228
40.67927551,36.93191528
39.95502472,37.42043304
39.78133011,37.41563797
40.02787399,36.68091583
40.29109573,35.64429474
40.63967133,35.199646
41.08921051,34.93318939
41.55297089,34.67239761
42.10095215,34.76277924
42.41265869,35.37641144
42.1916275,36.82172775
41.8779068,38.95608521
41.86431122,40.60226822
41.89519501,40.72504044
41.50544739,40.48048782
40.49729538,39.42415237
39.21816635,37.33340073
38.48900223,36.43581009
38.96612167,36.9112587
40.60923767,38.50554276
42.65319824,39.62889099
43.88920975,40.45214462
43.73934937,41.55041504
42.84786987,41.93749237
41.83261871,41.72468567
41.15437698,41.39084244
41.45446396,40.28862381
42.37257385,38.44017792
43.23493195,36.78300095
44.38002014,36.58482361
46.08322525,38.16824341
47.79627991,40.26360703
48.95663834,42.56265259
50.04431152,44.2870369
51.4335022,42.47314835
52.21252823,40.95952988
52.17949677,41.04110718
51.85129547,40.02243424
50.84500122,39.27026367
50.09100723,39.48488617
50.85744476,39.00048447
52.32783508,38.68104935
52.96152496,39.22343826
52.27315521,39.16698456
50.47073746,38.99869537
48.43053055,39.10936737
47.14463806,38.62626648
46.55746841,38.17693329
46.21901703,38.74167252
45.98979187,39.30578613
45.82275391,39.81742859
45.74641419,40.41963196
45.93693543,41.8348732
46.76047134,43.36938858
48.29069901,43.64149094
50.08889389,43.61149597
52.05977631,43.37791061
53.84272003,42.86017609
54.69541168,41.5328331
54.20604324,40.06845856
52.90616989,39.70885086
51.90297699,39.45866013
51.682724,38.99028778
52.34011459,38.46045685
53.92312622,38.13973236
55.62420273,37.89476776
56.30635452,37.53066635
56.14835358,37.80413055
55.93348312,38.58016586
55.96105576,38.93861008
56.04777527,39.21427918
55.90968323,39.77466583
55.20664597,40.47728348
53.60029984,40.70491409
51.21688843,40.20343018
48.7317009,39.40404129
46.94223023,38.83955383
46.25579453,38.81427383
46.78551865,39.19057465
48.65939713,39.61031342
51.3943634,39.92921829
53.79495239,40.28256607
55.18906403,40.61486054
55.70132446,40.75523758
55.41844177,40.64424133
54.46499252,40.35247421
53.43095017,40.02565384
52.82601929,39.76430893
52.49703217,39.88569641
51.82590866,40.36335373
50.364151,40.74359512
47.96623993,40.58904266
44.83094025,40.08909607
41.93246079,39.94935989
40.4979744,39.81863785
41.22664642,39.39317703
43.74526215,39.67858887
46.62958527,40.65489578
48.4738884,41.4849205
49.15032959,42.08334351
49.32423782,42.05247879
49.26752853,41.07813263
49.25489426,39.91540527
49.43564606,38.87335205
49.41933441,37.78318787
49.35211563,37.36161041
49.79044342,37.65351868
50.48370361,37.69385147
50.92669296,38.48525238
50.89777756,40.30680084
50.16727448,41.29290772
49.1762619,41.33612061
48.81751251,40.78305435
49.10878754,39.92789841
49.2532196,38.97642136
48.53540802,38.33462524
46.81271362,38.24731827
44.9233017,38.33082581
44.23893356,38.24291992
45.43409348,39.12954712
47.8706665,41.09057999
50.15864182,43.12678528
51.18426132,43.81107712
50.91399002,43.00969696
50.20190811,41.97936249
49.89370346,40.87160111
50.57202911,39.9846611
52.93116379,39.80098724
57.47711182,39.35472107
63.10559464,38.26794434
67.55552673,37.1685257
70.05851746,36.99855804
70.57335663,38.51546097
69.82247925,40.61585236
70.48009491,42.65178299
72.79296112,43.99087906
74.32273102,44.17215729
74.32653046,43.63286209
72.88356781,42.59774399
70.239151,41.7159195
67.49551392,40.9423027
64.98889923,40.18803024
61.94692612,39.3927803
58.33473969,38.48984528
55.42813873,37.59664154
53.99570084,38.41474533
53.69420242,39.94563675
53.86552429,40.13058472
54.47852707,41.00545883
56.21417236,41.77188873
58.60844421,40.05839157
60.12444687,38.75919724
60.29610443,37.87662506
59.79375839,37.03321838
59.18106842,36.23493195
59.47282028,35.73291397
61.08561325,36.09760284
63.04988861,36.57178879
63.93488312,37.00312042
63.9360466,37.34861374
64.84108734,37.61125183
66.23989868,37.27601624
66.77584839,35.61536408
67.30874634,33.53278351
66.93276215,32.37041473
63.73451996,33.33965302
59.41513062,34.52785873
55.56197357,35.22370911
52.87501526,36.39006805
53.79567719,36.78215408
58.90021896,36.04380798
65.32229614,35.96508408
71.12791443,36.72807694
74.81188202,37.54245377
74.76596069,37.3197403
72.43256378,36.80385971
70.26778412,36.63675308
68.62386322,36.26617813
67.47888184,35.64134216
67.39026642,35.18566513
68.15892029,35.31241989
69.46420288,35.51027679
71.21179199,35.62110901
72.80150604,36.46458817
73.67481232,37.49504852
73.8037796,37.99760056
73.26963806,38.33306122
72.62869263,38.6673851
72.60834503,39.04372025
72.72434998,39.73558426
72.02606964,40.39416885
70.30764008,40.57391357
67.67520905,40.37117386
64.68676758,39.68024063
62.46358872,38.53547287
61.64342117,37.49452972
62.0871582,36.50184631
63.57689667,35.35442352
65.72367096,35.03937531
67.72762299,35.44015884
68.94226074,35.52302933
69.14684296,35.35737991
68.55264282,34.97448349
67.50292206,34.18493652
66.33428955,34.24608994
65.30474854,35.83687592
64.54933167,38.04124451
64.01714325,39.28400803
63.90961456,38.88230133
64.65904999,37.76142883
65.75546265,36.42513657
66.07131958,35.21002579
65.56170654,34.34020996
64.57434845,33.71512985
62.93719101,33.07495117
61.08994675,32.39202881
60.03862763,32.24898529
59.94195557,33.28798676
60.04863739,34.94755936
60.11506271,37.05304718
60.55423355,39.00426102
61.30000687,39.2393837
62.59046555,37.49341202
65.13921356,35.36539459
68.57292938,32.942173
71.96477509,31.12437248
74.96299744,31.99066925
77.06848908,34.10266495
78.01918793,36.58810043
78.02839661,38.19419479
76.4417038,38.85065079
72.64849854,38.08898544
67.35463715,36.34170151
62.34199524,35.09747315
59.06308365,36.06554413
58.00394058,37.64922714
59.36616898,39.38024902
62.06734467,40.35871124
63.97454453,40.21723557
64.88458252,39.0670166
65.16003418,37.17544937
64.32506561,36.66518402
62.93123245,37.07540894
62.188694,37.36234283
62.52779007,38.89464951
63.41647339,40.61439514
64.45455933,39.34114456
65.4838562,39.5440445
64.2261734,40.90396118
60.01225281,40.51997757
56.25108719,40.2366333
54.84654999,39.77072144
55.48400879,37.46211243
57.59392548,36.21336365
59.19521713,36.27481079
58.05502701,34.98887634
54.01036835,34.97290421
50.18772888,36.36219788
49.7236023,34.95862961
52.02651215,34.62277603
55.54039002,36.90530014
59.0378418,38.19335938
61.5952301,39.42539215
62.16027069,40.7843895
60.69377518,40.65818787
58.26531982,39.52245712
55.93969345,38.00633621
54.0271225,37.27308655
53.09901428,37.42215347
53.01595688,37.88977432
52.94268799,36.86417007
52.60385132,34.90752792
52.47776794,33.31671143
53.83382034,32.81756973
59.20559311,33.39639664
68.12489319,34.7591362
75.63652039,36.34077072
78.46564484,37.37804794
76.37046814,37.59399414
69.66788483,38.25182724
61.24838257,39.55197144
55.48498154,41.00403214
53.61109924,42.23239136
54.02807999,43.17776108
55.85848618,43.70480347
58.99330521,43.16127014
62.2138176,41.53139496
63.51280594,39.35502625
62.24835968,36.62046051
59.29510498,33.99036789
55.8133316,32.17154312
53.10409546,30.82236862
51.82068253,30.36957359
51.4818306,31.38661957
51.59112549,33.54719544
52.65287781,35.74813843
55.29847336,37.00057602
59.19322586,37.05286789
63.13830566,35.89720535
65.75414276,33.98222733
65.78926086,33.24275589
63.13306046,34.06802368
59.43883514,34.9915123
56.07948685,35.23950577
53.05209732,34.75133896
50.24010468,33.67401123
48.00609207,32.96118927
46.4068985,33.25800324
45.42313004,34.21787262
45.28492737,35.61606598
45.84789276,37.16259766
46.26643753,38.50338745
45.95478058,38.94683456
45.188797,38.30187607
44.13317108,37.37207413
42.57140732,35.98401642
40.65097427,34.36206436
39.08987427,34.54548645
38.91537476,36.17873383
40.85551071,37.10125732
44.73619461,37.57907486
49.66964722,37.60806656
54.570961,36.88202286
58.32937241,36.14927673
60.66809464,35.6043129
62.16366196,34.61302185
63.25865173,33.2221756
64.06516266,31.96859741
64.5907135,31.89648056
64.55508423,33.19939804
64.53152466,36.02873993
65.81079102,38.99417877
67.98816681,40.86392975
70.34273529,40.41792297
73.05006409,39.92019272
73.55527496,38.94780731
69.78147888,36.89353943
64.36232758,36.29619217
59.62263489,36.55885315
55.92008972,36.13314438
54.5862999,36.23545075
57.87891007,36.45603943
64.24407959,35.41411591
68.64312744,34.3100853
69.00630951,33.63716507
65.98506165,34.57159042
59.34154129,34.95319367
52.05295563,34.68727493
47.77339554,35.18001175
46.28665543,34.94504929
44.62916946,33.84363937
41.33701325,34.14910889
37.62411881,34.33607483
38.62245178,34.0007515
47.0780983,34.65019226
57.67454529,35.76934815
65.74056244,36.82998657
69.31196594,36.49501801
66.1742096,35.87873077
59.12256241,35.58273315
54.17519379,34.4319458
52.89007568,33.90702057
52.92742539,35.37482071
52.37321091,35.39683914
51.07873154,35.21269608
51.33183289,36.03754425
55.09350586,35.05129623
60.625,33.34205246
65.48577881,32.70458221
68.78372192,32.29286957
68.33669281,32.34658432
64.40329742,33.15042496
61.44181824,33.63711548
61.20661163,33.35990906
61.61458969,32.37005615
61.55253983,32.31457138
60.98905945,32.9951973
60.43342972,33.46059036
60.67170715,34.26558304
61.67398071,35.40026474
62.23858643,36.46368027
61.05787277,37.73217773
57.95225525,38.9798317
53.92136383,39.60329056
50.32799149,39.71380234
48.07727432,39.43861008
47.25916672,39.02954483
47.75560761,38.83039093
49.72326279,38.37418366
53.1111908,37.09698868
56.81748581,36.2529335
59.26873779,36.25782776
59.60991287,36.22309113
58.07470322,36.38001633
55.94210434,36.71617127
54.85042954,36.66792297
55.52893829,36.28728104
57.18261719,36.08018494
58.47509384,36.40555573
58.56918335,36.86346817
57.56020355,36.963871
56.38391495,36.65063858
56.27580261,36.05630875
58.10029221,35.47464752
61.59217072,35.18271256
65.51245117,34.99687576
68.64009857,35.0208168
70.5170517,35.86156845
71.02013397,36.92552185
70.13812256,37.63516998
68.51984406,38.57049179
66.97839356,38.91878128
65.84188843,38.19449616
65.39473724,37.91207504
65.67263031,37.68896484
66.01672363,36.42547989
65.9681778,35.10802078
65.56731415,33.96841049
64.72711182,32.72304916
63.49357224,32.76950455
62.24430466,34.52481842
61.17230225,36.4932518
60.36348724,37.32480621
60.46229172,36.94667053
62.24960709,36.71829224
65.13800049,36.24899674
67.25635529,35.5874939
67.07736206,35.87712097
64.103508,35.85848999
59.05501175,34.69210053
53.74876404,34.41912842
49.84974289,35.46354675
47.646801,37.43515778
46.73182678,39.08315277
46.7002182,40.18274689
47.40386963,40.37385178
48.80424118,38.80836105
50.91821671,36.36847687
53.11231232,35.28369522
54.21919632,34.62596512
54.45550919,34.42698669
54.87282181,34.91059113
55.27397919,35.4945755
55.29487228,35.94983673
55.18927383,35.97827148
54.79729462,35.88060379
54.24055481,35.62763596
54.15800095,34.94813919
54.73051071,33.64403153
55.27957916,31.91640091
55.31965637,32.20444107
55.33382797,32.62878799
55.57012177,32.41101837
55.909935,33.5530014
56.79686737,34.39204407
57.71785355,33.57897568
57.60757828,33.75352097
56.7448616,33.7991066
55.37442398,32.45566559
53.20604706,32.64247513
50.89660263,33.96676254
49.2279129,35.88422775
48.09981918,37.02283096
47.51761246,37.25101852
47.45069504,35.93702698
47.68854904,34.0064621
48.32869721,31.94539452
49.42818832,31.2716713
50.62133026,30.37251663
51.51346207,29.39916802
51.94434738,29.16259766
51.89601135,30.17047882
51.59570313,32.14756775
51.21598434,33.5777092
50.71611023,35.45001602
50.14923477,37.09568787
49.62985992,36.96928787
49.06355667,37.56607437
48.5912323,38.69876862
48.56336975,37.84138107
49.02483368,36.91550446
50.26309967,36.09343338
52.23036957,33.82063675
53.90499115,31.57037544
54.70824432,30.17664719
54.79124069,29.12255287
53.76698303,29.38550758
51.93820953,31.14289475
50.58427811,32.6690712
49.69060516,33.68714523
48.93392563,33.95990372
48.88590241,33.32580948
49.82608032,33.65996552
51.0076294,35.65776444
51.59082413,37.26858902
51.19415665,38.03355026
49.8907547,38.02155685
48.18421555,37.23168945
47.14942932,36.79624176
47.6765213,37.23407745
49.58683395,37.50070953
51.91361237,37.02075958
53.89030457,36.22106934
55.10608292,36.03767395
55.51838303,36.184021
55.34523392,35.98451996
54.68491745,35.44036484
53.44203186,33.86582565
51.63016129,31.4968586
49.6389389,30.48958969
47.88972092,31.1864872
46.63989639,32.29074097
46.01477432,33.17409515
45.84958649,33.22330093
45.7750206,32.25208283
45.65028,31.16505623
45.43162918,30.99365044
44.92145538,31.88558197
44.33308029,32.87400818
44.234478,33.54033279
44.77822876,34.16204453
45.85708618,34.00165176
47.39677429,33.15735245
49.00269318,32.8995285
50.21910477,32.74860001
50.89958954,32.51844788
51.04962158,33.2348671
50.7011528,34.91932678
49.91975403,36.83083725
48.92751312,38.20687103
48.26163101,38.85238266
48.49608612,38.92911148
49.56909561,38.86468887
50.65816879,38.44027329
50.87798309,37.42936325
50.04694748,36.35615921
48.57722855,34.68852234
46.92919922,32.15065002
45.57427979,31.06684113
44.96882248,31.81022072
45.09876633,32.66171646
45.39081955,33.66749954
45.93669891,34.5971756
47.42736435,34.88111877
49.42530823,35.47665024
51.17205811,36.70707321
52.2487793,37.55065537
51.86522293,38.41529465
49.78087997,39.17226028
47.22021866,38.45595932
45.46246719,37.29244995
45.5103569,36.56599045
47.61576843,36.11777496
50.53226471,35.72010422
52.52612305,35.38879395
53.0494957,36.3148346
52.42359543,37.24479294
51.10790634,35.99583817
49.75424957,35.79305649
49.24888611,35.96999359
50.18463135,34.95428085
52.25302124,34.86262512
54.49529266,35.22730637
55.49269867,34.4719429
54.43727112,34.16727448
51.96909332,34.67960739
49.64693832,36.53332901
48.35718918,37.78275299
48.48170853,38.22940826
49.66590118,38.31993866
51.06967163,37.03659439
51.88049316,34.40190888
52.10197449,33.38082123
52.32068634,33.2093544
52.60373688,33.54613113
52.78118134,32.98441315
53.18743897,31.93517876
53.56305695,30.67367172
53.42597199,29.98653793
53.16401672,29.57931519
53.13482666,29.59601784
53.19403839,30.3417511
53.24291992,30.83587647
53.24039459,31.04613686
53.05901337,33.16397858
52.63362885,36.1092453
52.2960434,38.02070999
52.28840637,38.08414841
51.84230042,37.14725113
50.40605927,35.90278244
48.38165283,33.54330444
46.01920319,31.96744347
43.91262817,32.63595963
43.39435577,32.74019241
44.72496033,32.92020416
46.99486542,34.08497238
49.05857849,34.69980621
49.87872315,34.25219727
48.82180786,33.40641403
46.47516632,33.28013229
43.96017456,33.2768898
42.24311066,32.62537384
41.79769898,32.277771
42.63907623,32.16484833
44.20494843,31.92050552
45.67395783,32.47379303
46.0691452,33.81068802
44.7162323,35.07305908
41.83178711,36.05972672
38.37843323,36.93241501
35.36523438,37.68471909
33.78019714,37.74417496
33.83576202,37.01449585
34.70999146,35.97029495
35.73887634,34.76067734
36.88751984,34.24692154
38.18688965,35.20453262
39.65483093,36.73644257
41.40651703,37.58322525
43.26467896,37.4239006
44.62138367,36.13879395
45.03562927,34.18543625
44.70019531,32.36269379
44.13354492,32.11297989
43.54655457,33.27923584
42.90322876,33.98726273
42.42383575,34.44810486
42.56284332,34.97538757
43.49311829,34.46281052
44.92546845,34.1497612
46.35260773,35.0953598
47.22975159,35.21247864
47.40990448,34.70275879
47.24077606,34.80677033
47.20598602,34.520607
47.50463867,34.51924133
47.93195343,35.88728333
48.07804108,36.31744385
47.77898407,35.19425964
47.24150085,34.14901352
46.62507629,33.50895691
46.07067108,33.78074646
45.85457611,35.35196686
46.11010742,37.28940582
46.70941925,38.33665085
47.25521851,37.58350754
46.9745636,36.13335037
45.68791199,34.87744522
44.18025971,33.68027115
43.04402161,32.78566361
42.40823364,32.67998123
42.37832642,33.08095169
42.68013763,33.81771088
42.97054291,34.6503067
43.30764771,35.59991074
43.63127899,36.3100853
43.90610504,35.89894867
44.45020294,35.43188095
45.24788666,34.72372437
46.38447571,33.28407288
48.23828125,31.69512749
49.86016083,30.19634247
49.92242432,29.46709824
48.7101059,29.81922722
46.4908371,31.36255455
43.85491943,33.08507156
42.50945282,35.30744934
42.58222199,37.74162293
43.43505096,38.58907318
45.4589386,38.79349518
47.81685638,38.49201965
48.99953461,37.84371185
49.36791229,37.5263443
48.86924744,37.90607452
47.25772858,37.99860764
45.57978821,37.60422516
45.09359741,36.17883682
45.87012482,33.91179276
47.17962647,31.90271568
48.05279541,31.65503311
48.00285339,32.9636116
47.17946625,34.31142044
46.13478851,34.18512344
45.20860291,34.90576935
44.31464386,35.09786987
43.27948761,33.28781891
42.20993042,33.42028046
41.57240295,34.4894371
41.51530457,34.62603378
41.72915649,35.26783371
42.1585846,36.66569138
43.17007446,38.52340698
44.929245,39.90607071
47.24928284,40.85574341
49.59200287,41.60591126
51.23718262,41.69272232
51.77378845,41.06697464
51.51434326,40.49489975
51.15123749,40.94177246
51.14753723,41.82131958
51.47260284,42.10015869
51.78686523,43.54336166
51.73270416,45.90054321
51.06330109,47.71825028
49.77913666,51.07580185
48.09344482,56.37529755
46.4611969,61.65841293
45.35903931,66.90924835
45.15999603,70.40131378
45.87508392,70.10762024
47.07352448,67.20388031
48.15563965,62.67892456
48.82414246,56.73992157
49.36052704,50.94064331
50.0282898,45.96636963
50.62075806,41.08689499
50.9807663,37.12521744
51.36371613,35.20828629
52.03131104,35.37889481
52.9177475,36.85618973
53.68636322,38.47327423
53.91039276,39.47183228
53.2828064,39.64123917
52.03842163,39.3911438
50.94225311,39.36476898
50.40966034,39.67366791
50.20111847,39.72462845
50.12532044,38.66963959
50.1256485,36.90929413
50.02859497,35.51577377
50.03041077,34.96304703
50.44780731,35.24830627
50.99858856,35.83137131
51.14787293,35.93793869
50.62246704,35.71860886
49.42214203,35.88228607
47.87093353,36.52453613
46.50397492,37.78440094
45.96955872,39.52700806
46.84010315,40.53971481
49.12312317,40.68495941
52.05391693,41.14894104
54.77997589,40.02687073
56.46727753,37.05632019
56.2337265,35.78334427
54.26525879,35.36929321
51.80532837,35.01499176
49.81317139,36.27087784
48.97166443,37.76169205
49.33602142,37.89087677
49.84344482,38.85299301
49.88039398,39.75284576
49.96339417,39.01884842
50.46209717,39.00111389
51.05645752,38.89873123
51.09854889,37.15272141
50.04149628,37.2000618
48.10896301,38.87758255
46.31960297,39.16104889
45.58913422,38.2810936
46.24094391,36.60743713
47.98040009,36.10195541
50.02915955,35.4721756
51.0688324,35.0896759
50.42398071,37.19042206
49.13693237,38.96021652
48.02337647,39.30289459
47.23180389,39.49747849
47.555336,39.50090027
49.11735535,39.03251267
51.0091629,37.80374146
52.43255615,36.88027954
53.06423187,37.40633774
52.76200104,38.19342041
51.71450043,38.82889938
50.39969635,38.84457016
49.27366638,39.43626022
48.23999023,39.46653748
46.91736603,37.32290268
45.29761505,37.12512589
43.79225159,37.31432343
42.61212921,34.98315811
41.56781769,34.5542717
41.14202881,34.95477676
41.67194367,33.44636917
42.59755707,33.56658936
43.89546204,34.86306
45.56092835,35.5471077
47.00826263,36.42358398
47.51893616,37.03183746
47.15621948,36.25256348
46.61398315,35.36402512
46.09760284,34.8650322
45.52113342,35.02581787
45.13517761,35.29075241
45.09046936,35.74740601
45.36114502,36.85660553
46.16552734,38.5569191
47.62884522,40.34752655
49.18425751,41.20440674
49.70742798,41.7615242
49.02645111,42.10543823
47.89855194,41.78894043
46.63985443,41.28769302
45.73290253,40.86400223
45.89129639,40.24285507
46.8988266,39.03462219
47.96574402,37.73160934
48.71276093,37.47621918
49.12230682,37.18226242
49.53990173,36.41891098
50.48634338,36.44698334
51.96376038,36.98178864
53.46177673,37.45419693
54.41989136,38.03855133
54.18064117,38.88954163
52.3601532,39.6798439
49.55134583,39.8320694
46.59609222,39.95823288
43.86125183,40.12031555
41.5675354,39.04027557
40.06877136,37.13703537
39.6271286,35.41749573
40.08900452,33.81283569
40.98075104,32.7258606
41.86398315,32.39447403
42.40331268,32.18070221
42.49710846,31.68230248
42.25643921,31.14136314
41.77889252,31.17352867
41.19114685,32.09133148
40.87607575,33.68679047
41.17840576,35.95758438
42.02619171,38.02720261
42.90592957,38.94725418
43.16242981,39.35123444
42.4387207,39.48138428
41.09416199,38.9267807
40.14296722,37.82707214
40.63525391,36.87136459
42.94737244,36.59373856
46.64896393,36.98988724
50.82932282,37.88489151
54.47872162,39.05968857
56.78292847,39.11876679
57.53849793,37.65946579
57.20769501,36.81111908
56.30175781,36.74065399
55.01008606,37.02108383
53.4580307,37.92337418
51.71942902,38.7558136
49.70487213,38.96247482
47.51487732,40.30785751
45.57801056,42.48051071
44.24674988,43.92967987
43.51776886,45.29343414
43.66454315,45.79470062
45.04902649,44.01713181
46.99581146,42.44532776
48.50856018,41.84308243
49.20333862,41.13807297
48.99965668,40.40890884
48.07415772,39.8574028
46.90750885,39.71208572
45.86043549,39.35042191
45.63639832,38.66004181
46.89713287,39.03598023
49.31373596,39.58394241
51.82035828,39.54702759
53.55210877,39.45050049
53.97779083,39.42478943
52.87293243,39.38746262
50.9025116,38.16453171
49.8195343,36.85705566
50.26312256,37.32079697
51.36425781,37.86574936
53.19248962,38.72906494
55.27111054,40.42921066
55.96662903,41.52449036
54.64793396,41.55170059
52.03567505,39.21678925
49.17961884,37.40578842
47.3360672,36.16192246
46.85917664,35.3876648
46.95921326,35.60661697
47.16243744,36.68568039
47.39008331,36.97998047
47.39006043,36.74996948
48.05160523,36.21868515
49.96012116,36.47127152
51.85102081,36.68482208
52.58917999,36.97002411
51.90501404,38.31996918
49.96850586,39.12036896
47.25193787,39.37885284
44.68955231,41.75808716
43.2844696,44.0422821
43.0101471,44.88381195
43.45391083,45.27101517
44.78833008,44.19077683
46.3719635,41.34425736
47.04748535,39.5388298
47.25740814,39.05574417
47.82382965,39.89328003
48.76921082,41.18517685
50.1534195,41.80724335
51.74147797,40.75180054
52.76242065,38.84955597
52.53290558,37.05110931
51.32676697,36.47153091
50.0872345,37.21126938
49.54343414,38.81581116
49.75392151,40.21388626
50.3637619,40.57964706
50.98201752,39.77794266
51.26158142,38.57568359
50.9905777,38.12111664
50.36850739,38.58117676
49.6101532,39.38986588
48.53962708,40.08568955
47.2897644,40.38542557
46.51235962,40.28043366
46.62413788,40.04289627
47.71759796,39.52194977
49.62863922,38.60453796
51.54039002,37.7060051
52.40345001,37.7436676
51.88632202,39.20443726
50.40509796,42.078228
48.784729,45.2345314
47.85398102,47.4296875
47.9022522,48.50297928
48.67124939,48.03306198
49.90796661,45.77428055
51.29445648,43.45684433
52.49578857,41.46564865
53.39768982,38.78268433
53.99571991,37.41202164
54.14864349,38.01874542
53.77617645,38.33328629
52.75507355,38.52793503
50.83988953,39.06365204
48.22929382,39.01277542
46.08900452,39.22652054
45.71995544,40.51331711
47.16709137,41.94830704
49.43611145,42.93060684
51.27432251,43.40442276
51.58208466,43.62307358
50.28623962,43.36337662
48.52100372,42.66789246
47.2718277,42.47583771
46.75826263,42.93470764
47.06821442,43.41317749
48.17430878,43.70224381
49.48026276,43.62513733
50.18824768,42.91730499
50.21387482,40.99565125
49.73433685,38.30474854
48.68717194,36.69777298
47.49230194,35.57183075
46.69182587,34.97006989
46.14389801,35.71984482
45.62742615,36.96760559
45.43584442,37.88145447
45.93775177,38.54901123
46.89056397,38.77090836
47.74738312,38.16094971
48.18304443,36.94035721
48.11978149,35.57908249
48.0333252,34.93055725
48.6482544,35.1252861
49.67490387,36.05649567
50.41165924,37.37379074
50.93721771,37.84083176
51.31130219,37.77892304
51.45249939,38.27768707
51.7100296,38.64574051
52.56048203,39.05059815
53.58740997,40.07810974
53.74467468,40.34223938
52.71083069,39.98698044
51.04405212,40.75899506
49.21173477,41.32647705
47.77810288,41.42364121
47.25285721,41.54398727
47.65636444,41.50901794
48.28277206,41.23023987
48.41240311,40.98539734
47.99133301,40.73488998
47.81081009,40.76557541
48.32587051,42.09550858
48.88813019,43.33279038
49.63872147,43.50758743
