DEPTH,NPHI_F17-04,NPHI_F15-A-01
2264.2001,0.306769997,0.106699444
2264.3001,0.30605799,0.109838344
2264.4001,0.309484989,0.113034017
2264.5001,0.314262003,0.117519535
2264.6001,0.316334993,0.121460311
2264.7001,0.314666987,0.124354556
2264.8001,0.309926987,0.127347037
2264.9001,0.305943012,0.127719209
2265.0001,0.305384994,0.123222604
2265.1001,0.303858995,0.115508653
2265.2001,0.29964,0.107680142
2265.3001,0.297800988,0.102653064
2265.4001,0.301389992,0.102178261
2265.5001,0.310582012,0.10623461
2265.6001,0.321530998,0.112593152
2265.7001,0.327601999,0.119243741
2265.8001,0.325989991,0.124872878
2265.9001,0.319761008,0.128487974
2266.0001,0.312379003,0.13056764
2266.1001,0.306851,0.134375915
2266.2001,0.303889006,0.141263485
2266.3001,0.300716996,0.149996296
2266.4001,0.295248985,0.160127312
2266.5001,0.288605005,0.170264319
2266.6001,0.282088995,0.17883718
2266.7001,0.277119994,0.184774384
2266.8001,0.275373995,0.188189983
2266.9001,0.277559996,0.191395983
2267.0001,0.282218993,0.19567956
2267.1001,0.28749001,0.199832246
2267.2001,0.292082012,0.204672784
2267.3001,0.294961989,0.212534368
2267.4001,0.295893997,0.223530978
2267.5001,0.296305001,0.238006547
2267.6001,0.298617989,0.256730795
2267.7001,0.303535014,0.276119828
2267.8001,0.310384989,0.289671421
2267.9001,0.319701999,0.293568403
2268.0001,0.331162989,0.286700726
2268.1001,0.341895998,0.270054042
2268.2001,0.349815995,0.246224552
2268.3001,0.355430991,0.218277872
2268.4001,0.360294998,0.189610004
2268.5001,0.364784986,0.164069593
2268.6001,0.367944002,0.146443814
2268.7001,0.367920995,0.140426934
2268.8001,0.362498999,0.146370053
2268.9001,0.352043986,0.160786673
2269.0001,0.340326995,0.175787985
2269.1001,0.330274999,0.187240675
2269.2001,0.324144989,0.196039632
2269.3001,0.324546009,0.20049268
2269.4001,0.330789,0.200025439
2269.5001,0.338656008,0.198101789
2269.6001,0.344794989,0.193772003
2269.7001,0.346323013,0.185333341
2269.8001,0.342637003,0.176275179
2269.9001,0.33732599,0.168043688
2270.0001,0.334275007,0.16046074
2270.1001,0.333871007,0.155767053
2270.2001,0.334915012,0.154707149
2270.3001,0.336560011,0.156185538
2270.4001,0.338288009,0.159707427
2270.5001,0.339650005,0.162931323
2270.6001,0.340716004,0.163800404
2270.7001,0.342220008,0.164382249
2270.8001,0.344531,0.166163653
2270.9001,0.346374989,0.16822581
2271.0001,0.346781999,0.171293795
2271.1001,0.347463995,0.176216215
2271.2001,0.348850012,0.181948796
2271.3001,0.348628998,0.186328873
2271.4001,0.345973998,0.188059837
2271.5001,0.33919701,0.187433898
2271.6001,0.326622009,0.184628427
2271.7001,0.312976003,0.181410655
2271.8001,0.303903014,0.180843681
2271.9001,0.299158007,0.182333514
2272.0001,0.297342002,0.182431713
2272.1001,0.300072014,0.179497838
2272.2001,0.307826012,0.17468445
2272.3001,0.315025985,0.17126824
2272.4001,0.317483991,0.172095478
2272.5001,0.316222996,0.177866638
2272.6001,0.310930014,0.186422303
2272.7001,0.304966986,0.195367158
2272.8001,0.305844992,0.204792723
2272.9001,0.313538998,0.21531044
2273.0001,0.324158013,0.219393805
2273.1001,0.33494401,0.21626544
2273.2001,0.340878993,0.212457433
2273.3001,0.340750992,0.205278561
2273.4001,0.34473601,0.195856288
2273.5001,0.350639999,0.189726353
2273.6001,0.348013997,0.186001167
2273.7001,0.343387991,0.182482556
2273.8001,0.343520999,0.180335417
2273.9001,0.345658004,0.18007876
2274.0001,0.34681499,0.181228548
2274.1001,0.345705986,0.183177143
2274.2001,0.341989011,0.186345473
2274.3001,0.336344987,0.190918282
2274.4001,0.329984009,0.19583723
2274.5001,0.323812008,0.199763224
2274.6001,0.317847997,0.202339277
2274.7001,0.311913014,0.204831526
2274.8001,0.306888998,0.204703406
2274.9001,0.304455012,0.199953288
2275.0001,0.302356005,0.194025785
2275.1001,0.298783988,0.187259316
2275.2001,0.296283007,0.180097491
2275.3001,0.293702006,0.177745014
2275.4001,0.290704995,0.178445876
2275.5001,0.288242012,0.176683307
2275.6001,0.285573006,0.176114693
2275.7001,0.283693999,0.176452965
2275.8001,0.286069006,0.176274538
2275.9001,0.293541014,0.181202173
2276.0001,0.301887006,0.187429309
2276.1001,0.306181997,0.187560663
2276.2001,0.305234999,0.187963799
2276.3001,0.300000012,0.189054728
2276.4001,0.291377991,0.186095908
2276.5001,0.280586988,0.183837771
2276.6001,0.269299001,0.181867898
2276.7001,0.259041011,0.175016597
2276.8001,0.250180006,0.168663055
2276.9001,0.244751006,0.167275116
2277.0001,0.245114997,0.168542177
2277.1001,0.249943003,0.170519069
2277.2001,0.255459994,0.171565875
2277.3001,0.258776993,0.171609879
2277.4001,0.260067999,0.173126444
2277.5001,0.260906994,0.178956479
2277.6001,0.262769997,0.188577101
2277.7001,0.266384006,0.196832255
2277.8001,0.270644993,0.199684486
2277.9001,0.273555011,0.195711985
2278.0001,0.275148004,0.183553547
2278.1001,0.27757901,0.168446347
2278.2001,0.281774014,0.160267472
2278.3001,0.287584007,0.160337716
2278.4001,0.294573993,0.165010929
2278.5001,0.299995005,0.172298104
2278.6001,0.300834,0.178871289
2278.7001,0.298498988,0.180795267
2278.8001,0.296561986,0.177565724
2278.9001,0.296546996,0.173264921
2279.0001,0.297814012,0.171807349
2279.1001,0.299623996,0.172993422
2279.2001,0.301420003,0.173828498
2279.3001,0.302002996,0.172275677
2279.4001,0.299376994,0.168439537
2279.5001,0.292584986,0.162390158
2279.6001,0.283784986,0.154682145
2279.7001,0.277754992,0.148045898
2279.8001,0.277543008,0.144806683
2279.9001,0.282566994,0.146043241
2280.0001,0.289207995,0.151333094
2280.1001,0.292120993,0.157259226
2280.2001,0.286781013,0.160878167
2280.3001,0.273941994,0.163512096
2280.4001,0.260517001,0.167303622
2280.5001,0.253116012,0.171966001
2280.6001,0.251356989,0.175882265
2280.7001,0.253084987,0.177001655
2280.8001,0.258870006,0.173705921
2280.9001,0.269335002,0.166484699
2281.0001,0.281269014,0.158384308
2281.1001,0.290041,0.152490661
2281.2001,0.294326007,0.148422197
2281.3001,0.29716301,0.143673256
2281.4001,0.302583009,0.13722536
2281.5001,0.312920988,0.129935876
2281.6001,0.326328009,0.125101477
2281.7001,0.335189015,0.126195669
2281.8001,0.332634985,0.130682513
2281.9001,0.318322003,0.135288194
2282.0001,0.298146993,0.144454464
2282.1001,0.281664997,0.161370188
2282.2001,0.27552399,0.184934244
2282.3001,0.278663993,0.213625893
2282.4001,0.285863996,0.240916148
2282.5001,0.291913003,0.256544203
2282.6001,0.291422993,0.253736585
2282.7001,0.281260997,0.234289482
2282.8001,0.264555007,0.208015889
2282.9001,0.249856994,0.18414858
2283.0001,0.245462999,0.168805957
2283.1001,0.251491994,0.15884383
2283.2001,0.260001004,0.153649539
2283.3001,0.266487002,0.151346877
2283.4001,0.271279991,0.149747804
2283.5001,0.273885012,0.149274409
2283.6001,0.274497002,0.150990829
2283.7001,0.274338007,0.155202344
2283.8001,0.274489999,0.160056427
2283.9001,0.276463002,0.16474393
2284.0001,0.278501004,0.171893522
2284.1001,0.279518008,0.177792311
2284.2001,0.283362001,0.17848298
2284.3001,0.292858988,0.175664499
2284.4001,0.305216998,0.166983098
2284.5001,0.314859003,0.154062808
2284.6001,0.320109993,0.152690008
2284.7001,0.321723998,0.165314004
2284.8001,0.321128011,0.181773588
2284.9001,0.320513994,0.199392125
2285.0001,0.321052998,0.211376101
2285.1001,0.321671009,0.213133812
2285.2001,0.320778996,0.207277641
2285.3001,0.318253994,0.201516286
2285.4001,0.31644699,0.201109171
2285.5001,0.318192005,0.199137926
2285.6001,0.324378014,0.192124084
2285.7001,0.331752986,0.183239669
2285.8001,0.336167991,0.170466349
2285.9001,0.337285012,0.157169893
2286.0001,0.336629003,0.15106526
2286.1001,0.335529,0.14937304
2286.2001,0.335523993,0.149824634
2286.3001,0.336647987,0.154489964
2286.4001,0.337280989,0.159046337
2286.5001,0.336977989,0.15995431
2286.6001,0.335786998,0.158178344
2286.7001,0.333177,0.152273744
2286.8001,0.330278009,0.14406465
2286.9001,0.329400986,0.138696075
2287.0001,0.330686986,0.137638122
2287.1001,0.333211988,0.139977947
2287.2001,0.33740899,0.144418657
2287.3001,0.345528007,0.147701159
2287.4001,0.355132014,0.147231445
2287.5001,0.357134014,0.143362641
2287.6001,0.348508,0.138062909
2287.7001,0.333867997,0.13321355
2287.8001,0.315795004,0.130022556
2287.9001,0.296036005,0.1310758
2288.0001,0.281060994,0.137076959
2288.1001,0.274590999,0.145814762
2288.2001,0.273463011,0.155940622
2288.3001,0.273768008,0.16559504
2288.4001,0.27392599,0.170456454
2288.5001,0.272938997,0.169528827
2288.6001,0.268750995,0.163789257
2288.7001,0.261534005,0.153737187
2288.8001,0.254979014,0.143265411
2288.9001,0.251670986,0.135450423
2289.0001,0.251854003,0.129282489
2289.1001,0.256206989,0.124543205
2289.2001,0.263743013,0.122251853
2289.3001,0.271521002,0.121595949
2289.4001,0.277904987,0.122630879
2289.5001,0.282889992,0.127335861
2289.6001,0.286588013,0.136890307
2289.7001,0.289110988,0.150325656
2289.8001,0.291750997,0.164805546
2289.9001,0.296945989,0.176199853
2290.0001,0.307374001,0.180926874
2290.1001,0.323026002,0.177507326
2290.2001,0.338268995,0.166939765
2290.3001,0.345479012,0.152507335
2290.4001,0.341706008,0.137574807
2290.5001,0.328896999,0.125142261
2290.6001,0.311199993,0.116637483
2290.7001,0.295251995,0.112614036
2290.8001,0.288154006,0.112909079
2290.9001,0.291662008,0.116277866
2291.0001,0.30121401,0.120648876
2291.1001,0.310889989,0.123843424
2291.2001,0.318369001,0.125408322
2291.3001,0.322551996,0.126654252
2291.4001,0.321135014,0.128721789
2291.5001,0.313630998,0.131491691
2291.6001,0.304517001,0.133959591
2291.7001,0.298705995,0.135169372
2291.8001,0.296829999,0.134319559
2291.9001,0.298581988,0.131129593
2292.0001,0.303245008,0.127592608
2292.1001,0.306854993,0.125125393
2292.2001,0.306250989,0.122086123
2292.3001,0.303856999,0.118432969
2292.4001,0.304306001,0.115684241
2292.5001,0.308625996,0.113092773
2292.6001,0.314231992,0.110214636
2292.7001,0.318515986,0.10743434
2292.8001,0.318349004,0.102863729
2292.9001,0.312289,0.095773295
2293.0001,0.305225998,0.089195728
2293.1001,0.303571999,0.086383402
2293.2001,0.308113992,0.088208489
2293.3001,0.315486997,0.092315652
2293.4001,0.321924001,0.09536586
2293.5001,0.324349999,0.095136717
2293.6001,0.321092993,0.092935622
2293.7001,0.316076011,0.090767503
2293.8001,0.316706985,0.090206668
2293.9001,0.32198599,0.090976678
2294.0001,0.325482011,0.092873298
2294.1001,0.327665001,0.095380478
2294.2001,0.327946991,0.098196551
2294.3001,0.321563989,0.102414332
2294.4001,0.311114997,0.108749971
2294.5001,0.303624988,0.114828765
2294.6001,0.301185995,0.117262729
2294.7001,0.304796189,0.116149373
2294.8001,0.314260572,0.116871819
2294.9001,0.325675726,0.120589815
2295.0001,0.331380934,0.123391606
2295.1001,0.327254444,0.127254412
2295.2001,0.317148358,0.130429477
2295.3001,0.309474021,0.128417075
2295.4001,0.310070127,0.1228946
2295.5001,0.317742914,0.117521115
2295.6001,0.327418953,0.113775224
2295.7001,0.334291399,0.112867698
2295.8001,0.332335949,0.115140155
2295.9001,0.319255352,0.120176867
2296.0001,0.300418556,0.12379317
2296.1001,0.284855664,0.123917654
2296.2001,0.277447134,0.123813316
2296.3001,0.274621427,0.124155961
2296.4001,0.274536252,0.125844926
2296.5001,0.280894876,0.131037384
2296.6001,0.293028563,0.137866497
2296.7001,0.30592531,0.143905893
2296.8001,0.318082511,0.149449363
2296.9001,0.3251279,0.152670354
2297.0001,0.320675463,0.152252287
2297.1001,0.305876494,0.148611948
2297.2001,0.288475215,0.14210555
2297.3001,0.275351346,0.13435626
2297.4001,0.268291116,0.127832562
2297.5001,0.267365724,0.122345448
2297.6001,0.271094769,0.115952186
2297.7001,0.275716156,0.107930079
2297.8001,0.278547525,0.099804379
2297.9001,0.282930821,0.094025314
2298.0001,0.289820314,0.091725871
2298.1001,0.296592683,0.093541518
2298.2001,0.304403544,0.098437287
2298.3001,0.312224537,0.103716157
2298.4001,0.314874113,0.107748918
2298.5001,0.309833199,0.110973336
2298.6001,0.298888862,0.113781579
2298.7001,0.286563993,0.115872733
2298.8001,0.279384494,0.116577901
2298.9001,0.280272245,0.115380608
2299.0001,0.285824299,0.111613326
2299.1001,0.290985525,0.105943024
2299.2001,0.292923212,0.10174159
2299.3001,0.292341769,0.100999199
2299.4001,0.292043895,0.103550315
2299.5001,0.2955724,0.108954758
2299.6001,0.304341644,0.11459209
2299.7001,0.315349937,0.117307879
2299.8001,0.324458689,0.117412709
2299.9001,0.32937628,0.115794875
2300.0001,0.329189599,0.112186842
2300.1001,0.325591832,0.10762769
2300.2001,0.323034674,0.103305966
2300.3001,0.323634177,0.099465519
2300.4001,0.325442582,0.096439079
2300.5001,0.327249587,0.095044173
2300.6001,0.327927977,0.095906392
2300.7001,0.324691743,0.098737493
2300.8001,0.318500608,0.10100919
2300.9001,0.313944638,0.100057885
2301.0001,0.313771486,0.097369082
2301.1001,0.318283409,0.096507572
2301.2001,0.325935036,0.099571772
2301.3001,0.33258605,0.107483223
2301.4001,0.333647877,0.117679395
2301.5001,0.327293128,0.124212436
2301.6001,0.315809518,0.123793319
2301.7001,0.303302527,0.117985472
2301.8001,0.293340862,0.110795587
2301.9001,0.288580239,0.105813921
2302.0001,0.290579945,0.103948563
2302.1001,0.298947841,0.104356758
2302.2001,0.309985846,0.106486596
2302.3001,0.318081737,0.11036136
2302.4001,0.320676237,0.115181528
2302.5001,0.320163578,0.120827057
2302.6001,0.319659531,0.12667346
2302.7001,0.319702864,0.128277227
2302.8001,0.319661111,0.125915125
2302.9001,0.318893313,0.124967828
2303.0001,0.315394521,0.12504077
2303.1001,0.307991236,0.12480969
2303.2001,0.300740749,0.127456024
2303.3001,0.300564468,0.133607507
2303.4001,0.307626754,0.140564129
2303.5001,0.315308958,0.145546064
2303.6001,0.319500446,0.149082407
2303.7001,0.319127172,0.151640341
2303.8001,0.317150921,0.150022894
2303.9001,0.317162931,0.147513539
2304.0001,0.316699415,0.14846313
2304.1001,0.313070893,0.147758126
2304.2001,0.306477815,0.145284429
2304.3001,0.299964547,0.144943997
2304.4001,0.298605025,0.144195244
2304.5001,0.302345723,0.143485129
2304.6001,0.305909306,0.145864829
2304.7001,0.305364668,0.148684532
2304.8001,0.300770819,0.149659097
2304.9001,0.295668304,0.149566278
2305.0001,0.296138525,0.149740472
2305.1001,0.305677295,0.150808781
2305.2001,0.321134567,0.151746184
2305.3001,0.336709261,0.152128846
2305.4001,0.349359095,0.152231693
2305.5001,0.356785774,0.153001696
2305.6001,0.355970532,0.155221328
2305.7001,0.348217338,0.15875937
2305.8001,0.339726478,0.16239509
2305.9001,0.333463788,0.163212568
2306.0001,0.32731846,0.160789296
2306.1001,0.321171463,0.159160867
2306.2001,0.316028416,0.157930687
2306.3001,0.310851514,0.156591028
2306.4001,0.303867966,0.15903464
2306.5001,0.296808183,0.1610699
2306.6001,0.293407172,0.157877624
2306.7001,0.295768887,0.154511109
2306.8001,0.303240538,0.151817083
2306.9001,0.314197093,0.148783103
2307.0001,0.327695459,0.150145873
2307.1001,0.343865454,0.156332403
2307.2001,0.358015567,0.16326122
2307.3001,0.363697052,0.168557137
2307.4001,0.361936331,0.169869095
2307.5001,0.355857283,0.166509122
2307.6001,0.346226901,0.158822089
2307.7001,0.336751431,0.149684429
2307.8001,0.332579464,0.142004028
2307.9001,0.332841158,0.13741076
2308.0001,0.332323551,0.135557532
2308.1001,0.326980054,0.135355175
2308.2001,0.320390791,0.136331096
2308.3001,0.321154654,0.137357831
2308.4001,0.327725232,0.136965394
2308.5001,0.332394034,0.134561494
2308.6001,0.332861632,0.13191092
2308.7001,0.329988629,0.130888075
2308.8001,0.323704898,0.130269691
2308.9001,0.315208525,0.130529404
2309.0001,0.307421356,0.133290336
2309.1001,0.302604437,0.135412291
2309.2001,0.300658822,0.135526389
2309.3001,0.300896257,0.136552796
2309.4001,0.304374546,0.138847187
2309.5001,0.312424809,0.141202852
2309.6001,0.322613418,0.143164247
2309.7001,0.328277051,0.144117326
2309.8001,0.32539472,0.143394396
2309.9001,0.314342231,0.141005397
2310.0001,0.299816608,0.138199851
2310.1001,0.288738191,0.13647233
2310.2001,0.285311222,0.136292025
2310.3001,0.288055718,0.136706501
2310.4001,0.293654203,0.13659668
2310.5001,0.299282104,0.135953873
2310.6001,0.303142428,0.135579228
2310.7001,0.305264652,0.135923892
2310.8001,0.308042646,0.136908069
2310.9001,0.314249337,0.139037192
2311.0001,0.324582964,0.141995221
2311.1001,0.336140305,0.144169971
2311.2001,0.342137069,0.145761475
2311.3001,0.335554838,0.147823617
2311.4001,0.315165311,0.149589419
2311.5001,0.28694573,0.149716303
2311.6001,0.260892153,0.148275703
2311.7001,0.244393408,0.14715074
2311.8001,0.237229407,0.148651898
2311.9001,0.235612795,0.153022677
2312.0001,0.238039687,0.157728747
2312.1001,0.244775742,0.160394087
2312.2001,0.255866677,0.159840435
2312.3001,0.2704871,0.156009108
2312.4001,0.287127048,0.152626276
2312.5001,0.30454874,0.153968781
2312.6001,0.320962757,0.158249199
2312.7001,0.332908213,0.162486583
2312.8001,0.338135392,0.166671887
2312.9001,0.336986512,0.16898717
2313.0001,0.332766682,0.168442369
2313.1001,0.329303384,0.166734293
2313.2001,0.32694009,0.163376212
2313.3001,0.325096518,0.157989398
2313.4001,0.326869637,0.153333917
2313.5001,0.335561872,0.151505858
2313.6001,0.350077391,0.151986033
2313.7001,0.364490748,0.153602257
2313.8001,0.371245801,0.155171588
2313.9001,0.367809415,0.154719785
2314.0001,0.361893773,0.149417996
2314.1001,0.365001589,0.143602908
2314.2001,0.376297027,0.142781735
2314.3001,0.381487459,0.142087162
2314.4001,0.370645672,0.140056238
2314.5001,0.349833518,0.140085742
2314.6001,0.334797055,0.13785547
2314.7001,0.331702173,0.134169176
2314.8001,0.332243323,0.136460036
2314.9001,0.32971561,0.142195463
2315.0001,0.324228495,0.146343172
2315.1001,0.317007661,0.147765562
2315.2001,0.309657067,0.143764198
2315.3001,0.30795306,0.135610074
2315.4001,0.313476384,0.129373357
2315.5001,0.320649445,0.127207845
2315.6001,0.327109635,0.127487242
2315.7001,0.331100047,0.127924383
2315.8001,0.329883695,0.127832562
2315.9001,0.326319695,0.126980141
2316.0001,0.323295057,0.12425343
2316.1001,0.321345836,0.121812634
2316.2001,0.321442694,0.12205644
2316.3001,0.32538414,0.122120619
2316.4001,0.332768828,0.122301906
2316.5001,0.339269519,0.124580257
2316.6001,0.33860305,0.127701238
2316.7001,0.331156403,0.131515101
2316.8001,0.322813034,0.136309192
2316.9001,0.317413181,0.140717566
2317.0001,0.31711483,0.143223032
2317.1001,0.322392106,0.143391073
2317.2001,0.331238419,0.142046124
2317.3001,0.339649767,0.139410853
2317.4001,0.346385807,0.135165528
2317.5001,0.351682127,0.131756425
2317.6001,0.353799671,0.131244972
2317.7001,0.350271642,0.132860228
2317.8001,0.343587101,0.135434523
2317.9001,0.338521183,0.138966769
2318.0001,0.33466357,0.145021588
2318.1001,0.330724835,0.152748585
2318.2001,0.32896027,0.161195293
2318.3001,0.330763549,0.169804335
2318.4001,0.333695203,0.173787281
2318.5001,0.333848566,0.170901567
2318.6001,0.332398355,0.164081067
2318.7001,0.330932409,0.156732112
2318.8001,0.326834321,0.151384026
2318.9001,0.31783402,0.148896828
2319.0001,0.305252791,0.149432674
2319.1001,0.294397533,0.152203292
2319.2001,0.290320158,0.155829221
2319.3001,0.292605072,0.158083528
2319.4001,0.299180239,0.157697409
2319.5001,0.305284709,0.154725924
2319.6001,0.301801562,0.149445772
2319.7001,0.284951657,0.144112006
2319.8001,0.261548281,0.142702311
2319.9001,0.244092315,0.145640224
2320.0001,0.243010104,0.149163842
2320.1001,0.258849323,0.150089547
2320.2001,0.285505921,0.150225207
2320.3001,0.313487053,0.152138457
2320.4001,0.332051396,0.154687688
2320.5001,0.336956412,0.157175079
2320.6001,0.336632013,0.159334049
2320.7001,0.34357211,0.159646198
2320.8001,0.359702498,0.158167943
2320.9001,0.374365002,0.155980155
2321.0001,0.379806757,0.153395534
2321.1001,0.375787139,0.151251838
2321.2001,0.36362657,0.149524361
2321.3001,0.348219246,0.146659225
2321.4001,0.336713493,0.143988013
2321.5001,0.331910342,0.144010767
2321.6001,0.329263926,0.145509958
2321.7001,0.323057652,0.145744637
2321.8001,0.314446867,0.143759981
2321.9001,0.309734106,0.140616894
2322.0001,0.312041014,0.137035504
2322.1001,0.319824606,0.133217916
2322.2001,0.329012424,0.130465478
2322.3001,0.334783703,0.128983855
2322.4001,0.334393233,0.127525747
2322.5001,0.328422964,0.125901744
2322.6001,0.320739061,0.125185266
2322.7001,0.316108853,0.125830084
2322.8001,0.315231592,0.126331985
2322.9001,0.315779328,0.125515953
2323.0001,0.316139936,0.124124371
2323.1001,0.317375273,0.122802928
2323.2001,0.31977278,0.122422248
2323.3001,0.321020275,0.124487519
2323.4001,0.320467681,0.128711581
2323.5001,0.3193703,0.13351813
2323.6001,0.318344057,0.138328135
2323.7001,0.317087799,0.14204672
2323.8001,0.315340251,0.143219054
2323.9001,0.313512474,0.142033204
2324.0001,0.311563849,0.141036972
2324.1001,0.306821257,0.142324194
2324.2001,0.29717499,0.144551605
2324.3001,0.286460161,0.146603689
2324.4001,0.280676305,0.149026454
2324.5001,0.281413734,0.151455432
2324.6001,0.286451846,0.154441059
2324.7001,0.293511808,0.15948765
2324.8001,0.300051391,0.165429309
2324.9001,0.305430889,0.169046372
2325.0001,0.312474847,0.168803588
2325.1001,0.323355347,0.16689153
2325.2001,0.33689037,0.166489348
2325.3001,0.348922908,0.167048603
2325.4001,0.355657846,0.166646451
2325.5001,0.356755763,0.164298162
2325.6001,0.353251547,0.161078364
2325.7001,0.344328821,0.156040296
2325.8001,0.331858426,0.149796501
2325.9001,0.320511043,0.148450896
2326.0001,0.312763214,0.151071131
2326.1001,0.311553568,0.152352363
2326.2001,0.319221914,0.154262513
2326.3001,0.33175236,0.155048326
2326.4001,0.341708154,0.151722103
2326.5001,0.345244438,0.148003325
2326.6001,0.339744568,0.146087423
2326.7001,0.325320363,0.145227119
2326.8001,0.306568295,0.147199065
2326.9001,0.289619833,0.14986299
2327.0001,0.279073596,0.149105668
2327.1001,0.275121808,0.147216365
2327.2001,0.275534719,0.145375043
2327.3001,0.277708471,0.142215014
2327.4001,0.279797733,0.141654268
2327.5001,0.279297531,0.144214526
2327.6001,0.275909185,0.144673318
2327.7001,0.272203118,0.143171087
2327.8001,0.269963712,0.140862867
2327.9001,0.269634992,0.137923658
2328.0001,0.272531271,0.138047144
2328.1001,0.279151112,0.141701952
2328.2001,0.287802041,0.143822327
2328.3001,0.29597947,0.146814019
2328.4001,0.302493483,0.151838779
2328.5001,0.306881845,0.154307276
2328.6001,0.307542056,0.158205554
2328.7001,0.303736448,0.165545836
2328.8001,0.300408989,0.168261871
2328.9001,0.297644287,0.1651797
2329.0001,0.290720791,0.160451427
2329.1001,0.282903463,0.15419063
2329.2001,0.27578038,0.146873951
2329.3001,0.269252569,0.140279532
2329.4001,0.268834204,0.136496589
2329.5001,0.278886765,0.134067535
2329.6001,0.297393411,0.130684346
2329.7001,0.315349162,0.128229693
2329.8001,0.322580397,0.127100721
2329.9001,0.318170309,0.126238167
2330.0001,0.310962647,0.12604712
2330.1001,0.307238132,0.126527101
2330.2001,0.307667702,0.126179114
2330.3001,0.309001982,0.12320593
2330.4001,0.308498532,0.118559942
2330.5001,0.30628866,0.114844263
2330.6001,0.303741634,0.113247506
2330.7001,0.301700115,0.11474292
2330.8001,0.29953751,0.120042063
2330.9001,0.295740426,0.127814278
2331.0001,0.289920479,0.135035694
2331.1001,0.283158302,0.139820382
2331.2001,0.276577741,0.142780319
2331.3001,0.269868106,0.14389737
2331.4001,0.262304723,0.143005431
2331.5001,0.254958034,0.142637193
2331.6001,0.249541223,0.142319903
2331.7001,0.246546954,0.139112353
2331.8001,0.246148184,0.13455838
2331.9001,0.24884887,0.129779682
2332.0001,0.254942715,0.124121971
2332.1001,0.264031708,0.120930061
2332.2001,0.274571389,0.122443743
2332.3001,0.283373594,0.126421049
2332.4001,0.286290288,0.131547198
2332.5001,0.283493429,0.136417776
2332.6001,0.281802058,0.137943968
2332.7001,0.288289458,0.135477945
2332.8001,0.301504314,0.130966157
2332.9001,0.313880861,0.126018703
2333.0001,0.321145237,0.121199906
2333.1001,0.325631559,0.117138341
2333.2001,0.329511374,0.115721405
2333.3001,0.332868934,0.118119471
2333.4001,0.335318655,0.12341015
2333.5001,0.336098671,0.128877193
2333.6001,0.334143907,0.132715032
2333.7001,0.328606635,0.133943722
2333.8001,0.319965959,0.131861612
2333.9001,0.309180379,0.129111528
2334.0001,0.295787215,0.128655657
2334.1001,0.278783053,0.128931314
2334.2001,0.26140812,0.128858447
2334.3001,0.249147728,0.130284384
2334.4001,0.244312435,0.133653715
2334.5001,0.248017803,0.137917385
2334.6001,0.260996997,0.141295761
2334.7001,0.278131574,0.141754344
2334.8001,0.290106118,0.139080152
2334.9001,0.293170869,0.135610849
2335.0001,0.290102273,0.133829624
2335.1001,0.287487835,0.134859711
2335.2001,0.290094137,0.138403639
2335.3001,0.297711104,0.14332442
2335.4001,0.308496594,0.148258388
2335.5001,0.319227278,0.152459815
2335.6001,0.327591628,0.153312013
2335.7001,0.334418178,0.148536846
2335.8001,0.339017421,0.139218077
2335.9001,0.338019013,0.127847299
2336.0001,0.332561463,0.118529826
2336.1001,0.328539014,0.115760379
2336.2001,0.32745406,0.118855216
2336.3001,0.326613843,0.121961363
2336.4001,0.324531078,0.125162795
2336.5001,0.322260261,0.12737675
2336.6001,0.320349902,0.127151445
2336.7001,0.314730644,0.125427395
2336.8001,0.303106636,0.123889223
2336.9001,0.294593513,0.123432696
2337.0001,0.297697872,0.125793725
2337.1001,0.308914751,0.130760104
2337.2001,0.319784135,0.13571626
2337.3001,0.323307484,0.137325466
2337.4001,0.31899631,0.136118352
2337.5001,0.311456531,0.136437029
2337.6001,0.30455789,0.136431038
2337.7001,0.301319242,0.13446486
2337.8001,0.301333964,0.133738324
2337.9001,0.303851456,0.13254717
2338.0001,0.312527329,0.128665388
2338.1001,0.327351153,0.124926426
2338.2001,0.345302045,0.122797713
2338.3001,0.359480828,0.122104116
2338.4001,0.361925542,0.122923031
2338.5001,0.354209721,0.124839462
2338.6001,0.34481138,0.126728654
2338.7001,0.335859954,0.126945764
2338.8001,0.327490389,0.125709459
2338.9001,0.322998494,0.125003219
2339.0001,0.323030978,0.126624197
2339.1001,0.323503524,0.130520552
2339.2001,0.322937578,0.133916646
2339.3001,0.323052883,0.132931069
2339.4001,0.323942095,0.126898378
2339.5001,0.326309651,0.119314559
2339.6001,0.331034273,0.114029631
2339.7001,0.335036993,0.112778358
2339.8001,0.335406631,0.114151664
2339.9001,0.335155249,0.115916401
2340.0001,0.338659495,0.116427973
2340.1001,0.343467206,0.115036421
2340.2001,0.344977468,0.11063055
2340.3001,0.34212485,0.104321927
2340.4001,0.335019112,0.098955162
2340.5001,0.327246785,0.096445955
2340.6001,0.322954297,0.097395182
2340.7001,0.321257711,0.101222932
2340.8001,0.3186616,0.10620109
2340.9001,0.314124525,0.110595658
2341.0001,0.310098022,0.113639787
2341.1001,0.31027782,0.11523249
2341.2001,0.315249026,0.117328405
2341.3001,0.321491748,0.121352784
2341.4001,0.325334162,0.124523997
2341.5001,0.323901445,0.125748724
2341.6001,0.317273647,0.127817556
2341.7001,0.310585678,0.1310267
