DEPTH,DT,GR,ILD,NPHI,RHOB,WELL,,DEPTH,DT,GR,ILD,NPHI,RHOB,WELL
2321.0001,106.7379837,61.64984131,0.691829145,0.379806757,2.313086033,F17-04,,2303.3,69.00489807,38.38318253,1.390824914,0.153395534,2.505018473,F15-A-01
2321.1001,107.8348007,60.46936798,0.632968009,0.375787139,2.315190792,F17-04,,2303.4,69.14115906,38.10900497,1.400205851,0.151251838,2.504799366,F15-A-01
2321.2001,108.9237289,59.69952393,0.627227306,0.36362657,2.321601868,F17-04,,2303.5,69.2858429,37.09392548,1.414303541,0.149524361,2.505792141,F15-A-01
2321.3001,109.9384766,58.97900772,0.647794366,0.348219246,2.330815315,F17-04,,2303.6,69.31365204,35.73456955,1.429823637,0.146659225,2.508496761,F15-A-01
2321.4001,110.4395981,58.06800461,0.66098845,0.336713493,2.33985281,F17-04,,2303.7,69.25846863,34.78365326,1.448196173,0.143988013,2.511873722,F15-A-01
2321.5001,110.2904968,57.09565353,0.662908137,0.331910342,2.345631599,F17-04,,2303.8,69.19625092,34.66506577,1.475108862,0.144010767,2.515372038,F15-A-01
2321.6001,109.7918701,56.08599854,0.661922932,0.329263926,2.347197056,F17-04,,2303.9,69.13651276,35.14778519,1.510447264,0.145509958,2.519594908,F15-A-01
2321.7001,108.9191513,55.24769974,0.662489831,0.323057652,2.346671581,F17-04,,2304,69.09320068,35.74230957,1.551042914,0.145744637,2.524958849,F15-A-01
2321.8001,107.2548981,54.7372551,0.666016042,0.314446867,2.347347975,F17-04,,2304.1,69.14111328,36.68273163,1.59910202,0.143759981,2.53091526,F15-A-01
2321.9001,104.8282242,54.1902771,0.671469688,0.309734106,2.351811886,F17-04,,2304.2,69.25473023,38.372715,1.64922452,0.140616894,2.536470413,F15-A-01
2322.0001,102.264801,53.47074127,0.677452624,0.312041014,2.361023426,F17-04,,2304.3,69.25859833,40.2404213,1.699026585,0.137035504,2.539816856,F15-A-01
2322.1001,100.157486,52.85556793,0.683865607,0.319824606,2.373873472,F17-04,,2304.4,69.05489349,41.60913849,1.738114476,0.133217916,2.541455269,F15-A-01
2322.2001,98.78884888,52.41799927,0.695214629,0.329012424,2.385384321,F17-04,,2304.5,68.73578644,42.32453537,1.768800497,0.130465478,2.544152737,F15-A-01
2322.3001,98.30700684,52.37255478,0.704564869,0.334783703,2.386940479,F17-04,,2304.6,68.41766357,41.94283676,1.793329954,0.128983855,2.547383785,F15-A-01
2322.4001,98.86141968,52.92248535,0.706164897,0.334393233,2.372823477,F17-04,,2304.7,68.1057663,40.54773712,1.811912656,0.127525747,2.548962593,F15-A-01
2322.5001,100.3032379,53.46792984,0.70605439,0.328422964,2.347676754,F17-04,,2304.8,67.83419037,38.91702652,1.830144405,0.125901744,2.547963142,F15-A-01
2322.6001,102.1956253,53.65493774,0.707264841,0.320739061,2.321591139,F17-04,,2304.9,67.76475525,38.4780159,1.847948194,0.125185266,2.54313612,F15-A-01
2322.7001,104.0319824,54.06369019,0.714300275,0.316108853,2.302618742,F17-04,,2305,67.97921753,38.97041702,1.860123396,0.125830084,2.536211729,F15-A-01
2322.8001,105.496933,55.02880859,0.707579732,0.315231592,2.296738386,F17-04,,2305.1,68.34598541,38.30249786,1.874861598,0.126331985,2.532172918,F15-A-01
2322.9001,106.480629,56.31831741,0.69571346,0.315779328,2.309247255,F17-04,,2305.2,68.68218994,37.94890213,1.8921628,0.125515953,2.533254385,F15-A-01
2323.0001,106.9942398,57.69827652,0.685139537,0.316139936,2.336882114,F17-04,,2305.3,68.89370728,39.10684204,1.896955848,0.124124371,2.53717041,F15-A-01
2323.1001,107.0813522,58.79359818,0.673494875,0.317375273,2.365951777,F17-04,,2305.4,69.0113678,39.72671509,1.895648718,0.122802928,2.540167093,F15-A-01
2323.2001,106.7851486,59.01927567,0.660437942,0.31977278,2.38029623,F17-04,,2305.5,69.10298157,40.43378067,1.88731873,0.122422248,2.540580511,F15-A-01
2323.3001,106.2673187,58.1279068,0.64218086,0.321020275,2.375061989,F17-04,,2305.6,69.20744324,41.73914719,1.882556438,0.124487519,2.539476633,F15-A-01
2323.4001,105.7838287,56.39016342,0.629286766,0.320467681,2.36280179,F17-04,,2305.7,69.30128479,41.0342865,1.874446511,0.128711581,2.538760424,F15-A-01
2323.5001,105.5177612,54.38313675,0.621630609,0.3193703,2.358162642,F17-04,,2305.8,69.30403137,38.99777985,1.860989809,0.13351813,2.540051222,F15-A-01
2323.6001,105.5391846,52.53839874,0.632200062,0.318344057,2.360710383,F17-04,,2305.9,69.18045044,38.01661301,1.836255431,0.138328135,2.543178082,F15-A-01
2323.7001,105.9487381,51.06111527,0.638738632,0.317087799,2.363989353,F17-04,,2306,68.98374176,37.55781174,1.802454948,0.14204672,2.54551506,F15-A-01
2323.8001,106.6494293,49.92985153,0.642498195,0.315340251,2.364800692,F17-04,,2306.1,68.81808472,37.51903915,1.755036354,0.143219054,2.545188189,F15-A-01
2323.9001,107.1499558,49.15956497,0.650826693,0.313512474,2.362426043,F17-04,,2306.2,68.79975891,37.86118317,1.705485225,0.142033204,2.543156147,F15-A-01
2324.0001,107.0428696,49.00698471,0.65764457,0.311563849,2.36202836,F17-04,,2306.3,69.00721741,37.43896103,1.655503869,0.141036972,2.539926291,F15-A-01
2324.1001,106.5701294,49.49021912,0.66308248,0.306821257,2.369088888,F17-04,,2306.4,69.35221863,36.42860794,1.605522871,0.142324194,2.53636241,F15-A-01
2324.2001,106.2985382,50.36323929,0.659556091,0.29717499,2.379283428,F17-04,,2306.5,69.68606567,36.16794205,1.562574863,0.144551605,2.533695936,F15-A-01
2324.3001,106.3586655,51.6206665,0.653894365,0.286460161,2.385317802,F17-04,,2306.6,69.97182465,36.1174736,1.522063971,0.146603689,2.530380011,F15-A-01
2324.4001,106.5205689,53.01141357,0.645900607,0.280676305,2.385315895,F17-04,,2306.7,70.1065445,36.17411041,1.482975364,0.149026454,2.524491549,F15-A-01
2324.5001,106.7557449,53.79171753,0.654053628,0.281413734,2.381127596,F17-04,,2306.8,69.97515106,36.77266312,1.449074984,0.151455432,2.51680994,F15-A-01
2324.6001,107.1472473,53.94228745,0.659179986,0.286451846,2.375346422,F17-04,,2306.9,69.71174622,37.17377853,1.418937564,0.154441059,2.508243322,F15-A-01
2324.7001,107.3937149,53.8824997,0.659175634,0.293511808,2.369223356,F17-04,,2307,69.52020264,37.07296372,1.395869255,0.15948765,2.500478268,F15-A-01
2324.8001,107.0984345,53.75962448,0.654829323,0.300051391,2.361896992,F17-04,,2307.1,69.49415588,37.31290054,1.380295396,0.165429309,2.495158672,F15-A-01
2324.9001,106.5678787,54.08017349,0.649169505,0.305430889,2.350670576,F17-04,,2307.2,69.61136627,37.87017059,1.369381309,0.169046372,2.494827747,F15-A-01
2325.0001,106.3301621,55.06029511,0.642110229,0.312474847,2.333379746,F17-04,,2307.3,69.8400116,38.37262726,1.364895821,0.168803588,2.501657724,F15-A-01
2325.1001,106.4893875,55.90337753,0.624363661,0.323355347,2.308682919,F17-04,,2307.4,70.13593292,38.0125885,1.36779201,0.16689153,2.507096291,F15-A-01
2325.2001,107.2967835,55.93476486,0.60460639,0.33689037,2.278607369,F17-04,,2307.5,70.33821869,37.67128372,1.375658274,0.166489348,2.510785818,F15-A-01
2325.3001,108.7014847,55.40473938,0.584430158,0.348922908,2.251734734,F17-04,,2307.6,70.35403442,38.18550491,1.389756084,0.167048603,2.513967037,F15-A-01
2325.4001,109.9419632,55.02502441,0.573051333,0.355657846,2.236961126,F17-04,,2307.7,70.3462677,38.03950501,1.407267571,0.166646451,2.516042471,F15-A-01
2325.5001,110.610405,55.51028442,0.565766811,0.356755763,2.239763498,F17-04,,2307.8,70.32958221,38.05883026,1.42748034,0.164298162,2.518113613,F15-A-01
2325.6001,111.0290985,57.56929398,0.563520372,0.353251547,2.261037111,F17-04,,2307.9,70.21612549,39.30459213,1.452471137,0.161078364,2.523620844,F15-A-01
2325.7001,111.5786133,61.27059555,0.55762434,0.344328821,2.292438507,F17-04,,2308,70.00714874,38.88719177,1.475370526,0.156040296,2.529150009,F15-A-01
2325.8001,112.1456528,64.35655975,0.55087918,0.331858426,2.322458029,F17-04,,2308.1,69.85056305,37.56906891,1.496299028,0.149796501,2.534003973,F15-A-01
2325.9001,112.2132797,64.58311462,0.545111477,0.320511043,2.349436283,F17-04,,2308.2,69.89589691,37.2457695,1.506551623,0.148450896,2.537232637,F15-A-01
2326.0001,111.4274292,62.04701614,0.538659096,0.312763214,2.367886543,F17-04,,2308.3,69.90050507,37.84690094,1.514261484,0.151071131,2.538366318,F15-A-01
2326.1001,110.149147,57.42514801,0.531325758,0.311553568,2.371082544,F17-04,,2308.4,69.84725952,39.13648605,1.519387484,0.152352363,2.537387133,F15-A-01
2326.2001,108.8297043,52.15805817,0.521403194,0.319221914,2.363956451,F17-04,,2308.5,69.86250305,39.97237396,1.519531012,0.154262513,2.537174225,F15-A-01
2326.3001,107.4603043,48.3819046,0.521263003,0.33175236,2.354491234,F17-04,,2308.6,69.90190888,40.13777161,1.518382788,0.155048326,2.533967257,F15-A-01
2326.4001,106.5618134,46.82555008,0.526791394,0.341708154,2.348172903,F17-04,,2308.7,69.94248962,39.48421478,1.515819788,0.151722103,2.526403427,F15-A-01
2326.5001,106.5015869,46.79166031,0.536724508,0.345244438,2.346469164,F17-04,,2308.8,69.97714996,38.04682922,1.516217351,0.148003325,2.522356987,F15-A-01
2326.6001,106.8165512,47.81676865,0.548039019,0.339744568,2.349449873,F17-04,,2308.9,69.99458313,36.7151413,1.518652439,0.146087423,2.519767523,F15-A-01
2326.7001,106.9927673,48.73497772,0.560154676,0.325320363,2.359308243,F17-04,,2309,69.98910523,35.69934464,1.523778319,0.145227119,2.518497706,F15-A-01
2326.8001,106.9300156,48.56464768,0.571685851,0.306568295,2.376030684,F17-04,,2309.1,69.97554779,35.42334366,1.523852944,0.147199065,2.519908428,F15-A-01
2326.9001,106.6877441,47.70492554,0.580306113,0.289619833,2.393749714,F17-04,,2309.2,70.01065064,35.55730057,1.522986651,0.14986299,2.521946907,F15-A-01
2327.0001,106.3962326,47.37610245,0.586598992,0.279073596,2.405849695,F17-04,,2309.3,70.16304016,36.10752487,1.521704555,0.149105668,2.523346663,F15-A-01
2327.1001,106.0886459,48.06375504,0.590438783,0.275121808,2.410549879,F17-04,,2309.4,70.44711304,36.83364105,1.526259065,0.147216365,2.524579525,F15-A-01
2327.2001,105.6524506,49.17951202,0.589614332,0.275534719,2.406652689,F17-04,,2309.5,70.68483734,38.35610199,1.530467868,0.145375043,2.526157379,F15-A-01
2327.3001,105.3342514,50.35679627,0.584504962,0.277708471,2.396010876,F17-04,,2309.6,70.73184204,40.585392,1.531108975,0.142215014,2.528018713,F15-A-01
2327.4001,105.4004211,51.28863525,0.595972359,0.279797733,2.383461714,F17-04,,2309.7,70.6408844,41.24685288,1.52825129,0.141654268,2.526684046,F15-A-01
2327.5001,105.6682282,51.01724243,0.607355177,0.279297531,2.375481844,F17-04,,2309.8,70.57713318,42.10199356,1.522274137,0.144214526,2.522672892,F15-A-01
2327.6001,105.8976135,49.8440361,0.61856693,0.275909185,2.375977278,F17-04,,2309.9,70.56334686,43.54514694,1.510099053,0.144673318,2.516379833,F15-A-01
2327.7001,106.0155182,49.01383209,0.627653599,0.272203118,2.384442568,F17-04,,2310,70.44924927,43.09620667,1.490418911,0.143171087,2.511951447,F15-A-01
2327.8001,106.0156555,48.9605484,0.636216462,0.269963712,2.395224571,F17-04,,2310.1,70.47524262,41.44882202,1.467324734,0.140862867,2.510032415,F15-A-01
2327.9001,105.8713913,49.34028626,0.644219756,0.269634992,2.400960922,F17-04,,2310.2,70.74079895,38.71910858,1.441693425,0.137923658,2.51207161,F15-A-01
2328.0001,105.5403442,49.84295654,0.64501375,0.272531271,2.399739027,F17-04,,2310.3,70.848526,35.8059845,1.412555575,0.138047144,2.512102127,F15-A-01
2328.1001,104.9861908,50.52113342,0.638738871,0.279151112,2.39438796,F17-04,,2310.4,70.84824371,33.90538025,1.381592631,0.141701952,2.510051489,F15-A-01
2328.2001,104.2696381,50.70865631,0.622084677,0.287802041,2.384236574,F17-04,,2310.5,70.9201889,34.23023987,1.349553347,0.143822327,2.50576663,F15-A-01
2328.3001,103.758812,49.83867264,0.611976564,0.29597947,2.372316837,F17-04,,2310.6,71.06492615,34.4869957,1.323626876,0.146814019,2.50033474,F15-A-01
2328.4001,104.1079559,49.10400009,0.603005469,0.302493483,2.362495661,F17-04,,2310.7,71.13991547,34.88428497,1.302706242,0.151838779,2.494752646,F15-A-01
2328.5001,105.2486725,49.37465286,0.594040811,0.306881845,2.35443306,F17-04,,2310.8,71.07020569,35.41646576,1.293735027,0.154307276,2.491063118,F15-A-01
2328.6001,106.3648758,50.03312302,0.591513217,0.307542056,2.34753871,F17-04,,2310.9,71.00440979,35.05165863,1.291545987,0.158205554,2.486716986,F15-A-01
2328.7001,107.3657761,50.6952858,0.59262073,0.303736448,2.344105244,F17-04,,2311,70.94771576,34.1508255,1.294929266,0.165545836,2.483870983,F15-A-01
2328.8001,108.274025,51.01449585,0.599028826,0.300408989,2.348369122,F17-04,,2311.1,70.87158203,33.66098404,1.310308576,0.168261871,2.487049818,F15-A-01
2328.9001,108.6519241,50.53833771,0.605433285,0.297644287,2.360743761,F17-04,,2311.2,70.81977081,34.60194397,1.332262039,0.1651797,2.493364096,F15-A-01
2329.0001,108.1061325,49.74812317,0.60818696,0.290720791,2.374553442,F17-04,,2311.3,70.7678299,35.90197754,1.360102892,0.160451427,2.501991272,F15-A-01
2329.1001,106.7133026,49.6344986,0.598900378,0.282903463,2.385067701,F17-04,,2311.4,70.63569641,36.14373016,1.405598998,0.15419063,2.510763168,F15-A-01
2329.2001,104.9514694,50.59957123,0.595055759,0.27578038,2.39669919,F17-04,,2311.5,70.38072968,36.74415588,1.458661437,0.146873951,2.517223358,F15-A-01
2329.3001,103.5255127,52.75801849,0.593809187,0.269252569,2.40534997,F17-04,,2311.6,70.03191376,37.3489418,1.519536018,0.140279532,2.520492315,F15-A-01
2329.4001,102.6907883,55.22106934,0.594129264,0.268834204,2.4050529,F17-04,,2311.7,69.7039032,37.31881332,1.585373282,0.136496589,2.523094654,F15-A-01
2329.5001,102.1298828,56.52566147,0.594238102,0.278886765,2.40005517,F17-04,,2311.8,69.50975037,37.43322372,1.651374579,0.134067535,2.529086113,F15-A-01
2329.6001,101.6858597,56.77200699,0.59436965,0.297393411,2.395546436,F17-04,,2311.9,69.35758209,37.76507568,1.717375875,0.130684346,2.539495468,F15-A-01
2329.7001,101.6051254,56.69629669,0.595338404,0.315349162,2.391783238,F17-04,,2312,69.13578033,38.05158234,1.773944736,0.128229693,2.550329924,F15-A-01
2329.8001,102.0980377,55.92976379,0.603754401,0.322580397,2.386671305,F17-04,,2312.1,68.90388489,38.11572647,1.835275888,0.127100721,2.559105158,F15-A-01
2329.9001,103.0015564,54.8085289,0.615608931,0.318170309,2.378154516,F17-04,,2312.2,68.72133637,38.0320015,1.905121803,0.126238167,2.563803911,F15-A-01
2330.0001,103.9826202,54.26597977,0.6143291,0.310962647,2.366868734,F17-04,,2312.3,68.57925415,38.2660408,1.969939232,0.12604712,2.564315319,F15-A-01
2330.1001,104.973671,53.87663269,0.614674747,0.307238132,2.357477188,F17-04,,2312.4,68.46370697,39.47874069,2.019300699,0.126527101,2.562501907,F15-A-01
2330.2001,105.7894669,53.0949707,0.616027117,0.307667702,2.355761051,F17-04,,2312.5,68.46043396,40.34152985,2.041087627,0.126179114,2.559813261,F15-A-01
2330.3001,106.1844864,52.22377396,0.611537576,0.309001982,2.36272502,F17-04,,2312.6,68.6137619,39.34950256,2.042810202,0.12320593,2.557231665,F15-A-01
2330.4001,106.2113495,51.51093292,0.603080452,0.308498532,2.374850512,F17-04,,2312.7,68.84586334,38.40428162,2.033326387,0.118559942,2.554976463,F15-A-01
2330.5001,106.1718063,50.6901474,0.590913832,0.30628866,2.388002396,F17-04,,2312.8,69.10314941,37.89927673,2.007694483,0.114844263,2.552445173,F15-A-01
2330.6001,106.2256241,49.55931091,0.587328792,0.303741634,2.400904179,F17-04,,2312.9,69.37448883,37.08708191,1.978582382,0.113247506,2.548933268,F15-A-01
2330.7001,106.2657776,48.43520355,0.592211008,0.301700115,2.412868023,F17-04,,2313,69.61229706,36.60758591,1.942813754,0.11474292,2.546398401,F15-A-01
2330.8001,106.069191,47.70932007,0.606623232,0.29953751,2.422755241,F17-04,,2313.1,69.75004578,36.18617249,1.89026916,0.120042063,2.546255589,F15-A-01
2330.9001,105.486908,47.36361313,0.615298748,0.295740426,2.430169821,F17-04,,2313.2,69.80084229,35.1113472,1.853118539,0.127814278,2.547389984,F15-A-01
2331.0001,104.5366516,47.2346611,0.628480077,0.289920479,2.435594797,F17-04,,2313.3,69.82744598,34.55463028,1.824203372,0.135035694,2.549085617,F15-A-01
2331.1001,103.4227219,47.091259,0.648344576,0.283158302,2.440617085,F17-04,,2313.4,69.82530212,35.19385147,1.804979563,0.139820382,2.550341606,F15-A-01
2331.2001,102.4574966,46.66247559,0.667918384,0.276577741,2.445980072,F17-04,,2313.5,69.75938416,36.45030975,1.79185617,0.142780319,2.550170183,F15-A-01
2331.3001,101.8090286,45.89714432,0.683880568,0.269868106,2.451153517,F17-04,,2313.6,69.65725708,37.95809937,1.782303333,0.14389737,2.547662973,F15-A-01
2331.4001,101.4108582,45.03234863,0.693815589,0.262304723,2.455671549,F17-04,,2313.7,69.57967377,39.00340271,1.776536226,0.143005431,2.543522835,F15-A-01
2331.5001,101.2146683,44.30500031,0.707010686,0.254958034,2.459181309,F17-04,,2313.8,69.54721832,38.9851265,1.776033759,0.142637193,2.53979826,F15-A-01
2331.6001,101.2471008,43.67102051,0.722348392,0.249541223,2.461303711,F17-04,,2313.9,69.54347992,38.6151619,1.779980898,0.142319903,2.536818981,F15-A-01
2331.7001,101.4011307,43.03696823,0.740914166,0.246546954,2.462219238,F17-04,,2314,69.57265472,38.6426506,1.795360208,0.139112353,2.534660816,F15-A-01
2331.8001,101.4541092,42.71889114,0.742578208,0.246148184,2.462605715,F17-04,,2314.1,69.6051178,39.05454636,1.813358665,0.13455838,2.534184933,F15-A-01
2331.9001,101.4541626,43.26791382,0.742142916,0.24884887,2.461897135,F17-04,,2314.2,69.55805206,39.35715866,1.833145976,0.129779682,2.537116289,F15-A-01
2332.0001,101.6735153,44.74985504,0.747272253,0.254942715,2.457578898,F17-04,,2314.3,69.42554474,39.2120018,1.851729393,0.124121971,2.543511629,F15-A-01
2332.1001,102.1170731,46.53959656,0.75576812,0.264031708,2.448531151,F17-04,,2314.4,69.27349854,38.67367554,1.870312333,0.120930061,2.5519135,F15-A-01
2332.2001,102.5276871,47.77696228,0.760542512,0.274571389,2.437696457,F17-04,,2314.5,69.12124634,38.04845429,1.888871908,0.122443743,2.55878377,F15-A-01
2332.3001,102.7106476,47.82686615,0.749006391,0.283373594,2.429044962,F17-04,,2314.6,68.93004608,37.68119431,1.905532002,0.126421049,2.561433315,F15-A-01
2332.4001,102.585556,46.49223709,0.736119032,0.286290288,2.42470479,F17-04,,2314.7,68.73018646,37.73403549,1.921567082,0.131547198,2.559152842,F15-A-01
2332.5001,102.1984787,44.59377289,0.723184228,0.283493429,2.425653219,F17-04,,2314.8,68.64925385,38.42129135,1.936946392,0.136417776,2.552959204,F15-A-01
2332.6001,101.8385773,43.69396591,0.712607741,0.281802058,2.431761742,F17-04,,2314.9,68.76439667,39.09526062,1.944912791,0.137943968,2.54587841,F15-A-01
2332.7001,101.9749451,44.79017258,0.699091613,0.288289458,2.438117027,F17-04,,2315,68.99829865,38.48189163,1.952038288,0.135477945,2.541681767,F15-A-01
2332.8001,102.7751083,47.59326172,0.685054898,0.301504314,2.436194897,F17-04,,2315.1,69.2096405,37.21573639,1.958445787,0.130966157,2.542172909,F15-A-01
2332.9001,103.9440231,51.25884628,0.677689076,0.313880861,2.424139261,F17-04,,2315.2,69.33436585,36.30916596,1.958984017,0.126018703,2.546363592,F15-A-01
2333.0001,105.0787048,54.79386139,0.673243761,0.321145237,2.411514998,F17-04,,2315.3,69.42301941,35.51176834,1.959737659,0.121199906,2.552573681,F15-A-01
2333.1001,105.9661789,57.26420593,0.670652986,0.325631559,2.407972336,F17-04,,2315.4,69.54693604,35.35826492,1.961660147,0.117138341,2.557282925,F15-A-01
2333.2001,106.4371948,58.00993347,0.667766511,0.329511374,2.413966894,F17-04,,2315.5,69.6411438,36.05768585,1.963582754,0.115721405,2.557691813,F15-A-01
2333.3001,106.400734,57.25251389,0.661651015,0.332868934,2.422564268,F17-04,,2315.6,69.57723236,36.36021423,1.970795631,0.118119471,2.554901838,F15-A-01
2333.4001,106.0197601,55.73191071,0.653213382,0.335318655,2.425869227,F17-04,,2315.7,69.37624359,36.36856079,1.988096833,0.12341015,2.551131487,F15-A-01
2333.5001,105.701683,54.15054321,0.650339484,0.336098671,2.421347618,F17-04,,2315.8,69.16376495,36.81214905,2.003296375,0.128877193,2.548242569,F15-A-01
2333.6001,105.6042023,52.85934067,0.656815231,0.334143907,2.414172411,F17-04,,2315.9,68.99111939,37.09780121,2.015948296,0.132715032,2.547621489,F15-A-01
2333.7001,105.3501282,51.73411942,0.672196031,0.328606635,2.41132164,F17-04,,2316,68.86582947,37.51373673,2.023637772,0.133943722,2.5498662,F15-A-01
2333.8001,104.45401,50.32709122,0.689792395,0.319965959,2.415721655,F17-04,,2316.1,68.79985046,38.75046921,2.026380301,0.131861612,2.553734779,F15-A-01
2333.9001,102.9715347,48.54974747,0.708604753,0.309180379,2.42629838,F17-04,,2316.2,68.77243805,40.05290604,2.025436878,0.129111528,2.558129549,F15-A-01
2334.0001,101.3667603,46.71278,0.728793979,0.295787215,2.440687895,F17-04,,2316.3,68.72375488,40.38482285,2.017747402,0.128655657,2.562542677,F15-A-01
2334.1001,99.89096069,45.04978561,0.753797114,0.278783053,2.456265211,F17-04,,2316.4,68.63955689,39.45174408,2.017480612,0.128931314,2.567092657,F15-A-01
2334.2001,98.68091583,44.09696198,0.777907133,0.26140812,2.470104456,F17-04,,2316.5,68.60292816,37.95310211,2.021837711,0.128858447,2.571395159,F15-A-01
2334.3001,97.7430954,44.3216362,0.800321162,0.249147728,2.480765104,F17-04,,2316.6,68.68802643,36.32575607,2.033371925,0.130284384,2.574030161,F15-A-01
2334.4001,96.91960907,45.44827271,0.809608161,0.244312435,2.487806797,F17-04,,2316.7,68.91897583,34.78216171,2.042307138,0.133653715,2.573601723,F15-A-01
2334.5001,96.38359833,47.01853943,0.824620366,0.248017803,2.489638567,F17-04,,2316.8,69.34386444,34.64606094,2.045126677,0.137917385,2.569511652,F15-A-01
2334.6001,96.41311646,48.90782547,0.852163613,0.260996997,2.486531258,F17-04,,2316.9,69.95115662,36.30421066,2.020776987,0.141295761,2.563347101,F15-A-01
2334.7001,96.92086792,50.84299469,0.869164169,0.278131574,2.481901884,F17-04,,2317,70.60363007,37.56403351,1.993610025,0.141754344,2.559148312,F15-A-01
2334.8001,97.78160095,51.95625305,0.878469288,0.290106118,2.478121519,F17-04,,2317.1,71.09805298,38.21537399,1.963374615,0.139080152,2.55873847,F15-A-01
2334.9001,98.92432404,51.60471344,0.875579536,0.293170869,2.474897623,F17-04,,2317.2,71.30472565,38.54963303,1.921082616,0.135610849,2.561842203,F15-A-01
2335.0001,99.98210144,50.17973709,0.866823018,0.290102273,2.47065258,F17-04,,2317.3,71.30660248,39.0038147,1.889940381,0.133829624,2.564025879,F15-A-01
2335.1001,100.677681,48.50415039,0.850890696,0.287487835,2.46041584,F17-04,,2317.4,71.18964386,39.62052918,1.868809819,0.134859711,2.561049223,F15-A-01
2335.2001,101.0295181,47.58768082,0.81979847,0.290094137,2.44012022,F17-04,,2317.5,70.91736603,40.34986877,1.880344033,0.138403639,2.549478531,F15-A-01
2335.3001,101.1231918,48.64839554,0.774579465,0.297711104,2.413903713,F17-04,,2317.6,70.41268921,41.11882019,1.892559886,0.14332442,2.536172867,F15-A-01
2335.4001,101.2642975,51.97039795,0.72827065,0.308496594,2.384574175,F17-04,,2317.7,69.91344452,41.79335785,1.905406237,0.148258388,2.525417328,F15-A-01
2335.5001,101.844696,57.06583786,0.694632888,0.319227278,2.352073431,F17-04,,2317.8,69.66546631,41.99870682,1.922067046,0.152459815,2.521540165,F15-A-01
2335.6001,102.8550263,63.31007767,0.665031433,0.327591628,2.323472738,F17-04,,2317.9,69.50063324,41.36219406,1.937176943,0.153312013,2.523418427,F15-A-01
2335.7001,104.0450211,69.78170776,0.638290465,0.334418178,2.305413246,F17-04,,2318,69.31809998,40.63242722,1.950633764,0.148536846,2.531908751,F15-A-01
2335.8001,105.1980057,74.97323608,0.616824508,0.339017421,2.297636747,F17-04,,2318.1,69.14775085,41.52445984,1.964705229,0.139218077,2.543889999,F15-A-01
2335.9001,106.2000046,77.90141296,0.595986247,0.338019013,2.296680927,F17-04,,2318.2,69.06878662,42.9733429,1.987184167,0.127847299,2.555277824,F15-A-01
2336.0001,107.0542221,78.034935,0.576678395,0.332561463,2.297543049,F17-04,,2318.3,69.00873566,44.5304718,2.020505667,0.118529826,2.563549519,F15-A-01
2336.1001,107.8784485,75.51352692,0.565463305,0.328539014,2.296990395,F17-04,,2318.4,68.84191895,45.17715836,2.065514565,0.115760379,2.569705963,F15-A-01
2336.2001,108.807663,71.7726593,0.553088784,0.32745406,2.297675371,F17-04,,2318.5,68.82824707,45.41707611,2.103197575,0.118855216,2.572843552,F15-A-01
2336.3001,109.6636505,67.72370148,0.540964067,0.326613843,2.303688049,F17-04,,2318.6,69.0632019,45.22986603,2.127547264,0.121961363,2.572167397,F15-A-01
2336.4001,110.1193161,63.83206177,0.540325284,0.324531078,2.315077782,F17-04,,2318.7,69.39810181,44.70028687,2.150790453,0.125162795,2.571988106,F15-A-01
2336.5001,110.2334747,61.01832199,0.542002142,0.322260261,2.330730438,F17-04,,2318.8,69.65229797,44.46760178,2.166887522,0.12737675,2.572532654,F15-A-01
2336.6001,110.1007614,59.48197174,0.545610845,0.320349902,2.345832825,F17-04,,2318.9,69.8370285,44.83666229,2.169450522,0.127151445,2.574607611,F15-A-01
2336.7001,109.6336136,58.72373581,0.551700294,0.314730644,2.35368824,F17-04,,2319,70.12402344,45.69285202,2.149006367,0.125427395,2.578869343,F15-A-01
2336.8001,108.802681,58.80620575,0.559253991,0.303106636,2.354660273,F17-04,,2319.1,70.39898682,45.64569473,2.122626305,0.123889223,2.584367752,F15-A-01
2336.9001,107.6244507,59.18047333,0.568230152,0.294593513,2.353496313,F17-04,,2319.2,70.46893311,44.10270309,2.094432116,0.123432696,2.589292526,F15-A-01
2337.0001,106.2858124,58.79478836,0.582877278,0.297697872,2.353757858,F17-04,,2319.3,70.174263,42.4383812,2.056395054,0.125793725,2.588084221,F15-A-01
2337.1001,105.1100617,57.66566467,0.598796129,0.308914751,2.355512142,F17-04,,2319.4,69.70061493,40.33397675,2.012101173,0.130760104,2.581051588,F15-A-01
2337.2001,104.0867462,56.19442749,0.616108418,0.319784135,2.355591059,F17-04,,2319.5,69.11798859,37.75979233,1.957633853,0.13571626,2.566345453,F15-A-01
2337.3001,103.0784531,54.51016235,0.643902659,0.323307484,2.358275414,F17-04,,2319.6,68.4526825,37.04334641,1.923928022,0.137325466,2.552729607,F15-A-01
2337.4001,102.3860321,52.60166931,0.668451905,0.31899631,2.367782354,F17-04,,2319.7,68.06099701,37.11127472,1.902064085,0.136118352,2.541114569,F15-A-01
2337.5001,102.3184738,50.58607483,0.687339425,0.311456531,2.377149582,F17-04,,2319.8,68.17076874,37.40574265,1.895656705,0.136437029,2.534252882,F15-A-01
